Fecha,hora,CO ppm,O3  ppb,SO2 ppb,NO  pbb,NO2  pbb,NOX  pbb,PM10 (µg/m3)-Promedio de 24 horas
2015-01-01,00,0.06,22,0.3,0.2,1.6,1.5,35.0
2015-01-01,01,0.05,20,0.3,0.3,1.8,1.8,34.9
2015-01-01,02,0.05,20,0.3,0.3,0.8,0.8,35.2
2015-01-01,03,0.05,19,0.3,0.2,0.9,0.8,35.4
2015-01-01,04,0.04,17,0.3,0.2,0.7,0.6,35.2
2015-01-01,05,< LD,17,0.3,0.3,0.5,0.4,35.1
2015-01-01,06,< LD,17,0.3,0.3,0.5,0.4,34.4
2015-01-01,07,< LD,16,0.3,0.3,0.4,0.4,34.0
2015-01-01,08,< LD,17,0.3,0.2,0.3,0.3,33.8
2015-01-01,09,0.04,19,0.3,0.2,0.3,0.3,42.1
2015-01-01,10,0.04,19,0.3,0.2,0.4,0.4,42.9
2015-01-01,11,0.05,16,0.3,1.9,1.1,2.8,42.6
2015-01-01,12,0.05,16,0.3,1.3,1.1,2.3,42.1
2015-01-01,13,0.05,17,0.3,2.9,2.2,5.1,42.8
2015-01-01,14,0.05,18,0.3,5.2,3.8,9.1,43.8
2015-01-01,15,0.05,18,0.3,4.5,3.9,8.5,44.0
2015-01-01,16,0.04,18,0.3,3.4,3.4,6.8,43.5
2015-01-01,17,0.04,18,0.3,3.3,3.9,7.3,42.7
2015-01-01,18,0.04,16,0.3,5.1,5.8,11.0,31.2
2015-01-01,19,< LD,15,0.3,6.5,6.8,13.5,31.5
2015-01-01,20,0.04,15,0.3,4.8,6.4,11.3,31.6
2015-01-01,21,0.04,14,0.3,3.2,6.3,9.6,29.5
2015-01-01,22,0.04,15,0.3,3.3,4.5,7.8,29.5
2015-01-01,23,< LD,16,0.3,1.8,2.7,4.5,29.6
2015-01-02,00,< LD,18,0.3,0.3,0.5,0.5,29.0
2015-01-02,01,< LD,17,0.3,0.5,0.8,1.1,28.9
2015-01-02,02,< LD,16,0.3,0.5,0.9,1.2,28.6
2015-01-02,03,< LD,16,0.3,1.2,1.5,2.8,28.0
2015-01-02,04,< LD,15,0.3,2.8,2.2,5.0,28.8
2015-01-02,05,< LD,15,0.3,1.7,1.6,3.2,29.6
2015-01-02,06,< LD,15,0.3,0.7,1.0,1.5,29.8
2015-01-02,07,< LD,15,0.3,1.8,1.1,2.8,29.4
2015-01-02,08,0.08,17,0.3,9.9,7.5,17.1,28.4
2015-01-02,09,0.06,18,0.3,3.2,2.8,6.0,19.1
2015-01-02,10,0.06,18,0.3,2.5,2.5,5.0,18.3
2015-01-02,11,0.06,18,0.3,2.7,2.4,5.1,18.3
2015-01-02,12,0.04,19,0.3,3.0,2.9,6.0,18.3
2015-01-02,13,0.04,20,0.3,1.6,2.0,3.6,17.7
2015-01-02,14,0.04,20,0.3,1.1,1.8,2.9,17.3
2015-01-02,15,0.04,20,0.3,2.1,2.2,4.3,17.1
2015-01-02,16,0.04,21,0.3,0.7,1.6,2.3,17.5
2015-01-02,17,0.04,21,0.3,0.4,1.1,1.4,18.8
2015-01-02,18,0.04,21,0.3,0.2,0.5,0.6,18.3
2015-01-02,19,0.04,20,0.3,0.3,0.8,0.9,18.8
2015-01-02,20,0.05,18,0.3,0.3,1.5,1.6,19.4
2015-01-02,21,0.07,16,0.3,0.8,3.6,4.4,20.2
2015-01-02,22,0.08,14,0.3,0.4,3.2,3.5,20.9
2015-01-02,23,0.06,14,0.3,1.1,2.9,4.0,20.8
2015-01-03,00,0.05,15,0.3,0.5,2.2,2.6,21.1
2015-01-03,01,0.04,14,0.3,1.2,2.7,3.9,21.3
2015-01-03,02,0.05,13,0.3,0.6,2.5,3.0,21.2
2015-01-03,03,0.04,17,0.3,0.3,1.7,1.8,20.9
2015-01-03,04,< LD,19,0.3,0.4,1.0,1.0,20.3
2015-01-03,05,0.04,23,0.3,0.4,1.1,1.1,22.4
2015-01-03,06,0.04,23,0.3,0.4,1.3,1.3,27.9
2015-01-03,07,0.04,22,0.3,0.9,3.9,4.6,34.0
2015-01-03,08,0.05,22,0.3,5.6,7.5,12.0,38.7
2015-01-03,09,0.06,24,0.3,2.9,2.5,4.4,41.1
2015-01-03,10,0.08,25,0.4,19.8,10.1,27.1,44.1
2015-01-03,11,0.09,25,0.3,4.0,4.2,7.9,44.3
2015-01-03,12,0.07,25,0.3,2.1,2.6,4.6,47.2
2015-01-03,13,0.06,25,0.3,0.3,0.4,0.4,50.7
2015-01-03,14,0.05,24,0.3,0.2,0.3,0.3,51.0
2015-01-03,15,0.04,22,0.3,1.0,1.0,1.9,51.1
2015-01-03,16,0.04,22,0.3,1.2,1.1,2.1,50.8
2015-01-03,17,0.04,22,0.3,0.3,0.3,0.3,48.9
2015-01-03,18,< LD,22,0.3,0.2,0.3,0.3,48.2
2015-01-03,19,< LD,22,0.3,0.2,0.3,0.3,47.4
2015-01-03,20,0.04,20,0.3,0.3,1.5,1.6,46.6
2015-01-03,21,0.05,16,0.3,2.3,4.7,7.0,46.0
2015-01-03,22,0.08,12,0.3,4.3,7.6,12.1,45.7
2015-01-03,23,0.13,12,0.3,2.2,6.8,9.0,46.3
2015-01-04,00,0.15,9,0.3,2.9,9.3,12.4,47.1
2015-01-04,01,0.15,11,0.3,2.3,7.8,10.1,47.5
2015-01-04,02,0.09,11,0.3,0.3,5.3,5.5,47.6
2015-01-04,03,0.08,11,0.3,0.9,5.6,6.4,47.8
2015-01-04,04,0.07,10,0.3,0.2,4.7,4.6,47.9
2015-01-04,05,0.09,7,0.3,2.4,7.6,10.2,45.7
2015-01-04,06,0.09,9,0.3,8.8,7.1,15.1,40.1
2015-01-04,07,0.06,14,0.3,1.7,2.4,4.2,34.2
2015-01-04,08,0.05,17,0.3,1.3,1.6,3.0,30.1
2015-01-04,09,0.05,19,0.3,1.0,1.3,2.3,27.6
2015-01-04,10,0.04,21,0.3,0.5,0.8,1.2,25.0
2015-01-04,11,0.04,23,0.4,0.4,0.9,1.2,24.1
2015-01-04,12,0.04,25,0.3,0.4,0.8,1.0,20.9
2015-01-04,13,----,----,----,----,----,----,17.4
2015-01-04,14,----,----,----,----,----,----,16.6
2015-01-04,15,----,----,----,----,----,----,16.5
2015-01-04,16,----,----,----,----,----,----,16.4
2015-01-04,17,0.14,25,0.3,0.2,0.2,0.2,16.8
2015-01-04,18,0.07,26,0.3,0.2,0.2,0.2,17.9
2015-01-04,19,0.07,25,0.3,0.2,0.2,0.2,19.6
2015-01-04,20,0.12,22,0.3,0.2,0.2,0.2,21.4
2015-01-04,21,0.15,21,0.3,0.2,0.2,0.2,23.1
2015-01-04,22,0.16,20,0.3,0.2,0.2,0.2,26.0
2015-01-04,23,0.16,21,0.3,0.2,0.2,0.2,27.1
2015-01-05,00,0.13,24,0.3,0.2,0.2,0.2,27.6
2015-01-05,01,0.17,27,0.3,0.2,0.2,0.2,31.0
2015-01-05,02,0.14,30,0.3,0.2,0.2,0.2,37.0
2015-01-05,03,0.16,32,0.3,0.2,0.2,0.2,42.3
2015-01-05,04,0.17,33,0.3,0.2,0.2,0.2,46.9
2015-01-05,05,0.19,34,0.3,0.2,0.2,0.2,50.4
2015-01-05,06,0.21,35,0.3,0.2,0.2,0.2,53.9
2015-01-05,07,0.23,34,0.3,0.2,0.2,0.2,63.4
2015-01-05,08,0.21,32,0.3,0.2,0.2,0.2,80.0
2015-01-05,09,0.21,30,0.3,0.2,0.2,0.2,92.7
2015-01-05,10,0.23,30,0.3,0.2,0.2,0.2,95.6
2015-01-05,11,0.22,33,0.3,0.2,0.2,0.2,102.2
2015-01-05,12,0.21,35,0.3,0.2,0.2,0.2,110.2
2015-01-05,13,0.20,36,0.3,0.2,0.2,0.2,111.1
2015-01-05,14,0.19,37,0.3,0.2,0.2,0.2,111.1
2015-01-05,15,0.19,42,0.3,0.2,0.2,0.2,110.1
2015-01-05,16,0.19,43,0.3,0.2,0.2,0.2,108.8
2015-01-05,17,0.21,34,0.3,0.2,0.2,0.2,106.8
2015-01-05,18,0.22,34,0.3,0.2,0.2,0.2,107.3
2015-01-05,19,0.20,33,0.3,0.2,0.2,0.2,106.6
2015-01-05,20,0.19,33,0.3,0.2,0.2,0.2,105.8
2015-01-05,21,0.17,33,0.3,0.2,0.2,0.2,104.8
2015-01-05,22,0.17,34,0.3,0.2,0.2,0.2,103.2
2015-01-05,23,0.17,33,0.3,0.2,0.2,0.2,101.9
2015-01-06,00,0.18,35,0.3,0.2,0.2,0.2,101.1
2015-01-06,01,0.19,32,0.3,0.3,0.2,0.3,98.7
2015-01-06,02,0.20,29,0.3,0.2,0.2,0.2,94.0
2015-01-06,03,0.20,24,0.3,0.2,0.2,0.2,90.6
2015-01-06,04,0.19,17,0.3,0.2,0.2,0.2,87.6
2015-01-06,05,0.19,21,0.3,0.2,0.2,0.2,85.1
2015-01-06,06,0.20,20,0.3,0.2,0.2,0.2,83.0
2015-01-06,07,0.18,16,0.3,0.2,0.2,0.2,75.4
2015-01-06,08,0.20,17,0.3,0.2,0.2,0.2,62.9
2015-01-06,09,0.18,19,----,----,----,----,53.9
2015-01-06,10,0.13,21,0.7,----,----,----,48.0
2015-01-06,11,0.12,20,0.4,----,----,----,43.2
2015-01-06,12,0.10,23,0.3,----,----,----,37.1
2015-01-06,13,0.09,20,0.4,----,----,----,33.9
2015-01-06,14,0.10,19,1.0,----,----,----,30.7
2015-01-06,15,0.13,23,0.6,----,----,----,31.3
2015-01-06,16,0.15,24,0.4,----,----,----,30.6
2015-01-06,17,0.16,25,0.3,----,----,----,30.8
2015-01-06,18,0.12,24,0.3,----,----,----,31.5
2015-01-06,19,0.09,21,0.3,----,----,----,31.2
2015-01-06,20,0.11,19,0.3,----,----,----,32.7
2015-01-06,21,0.15,18,0.3,----,----,----,34.2
2015-01-06,22,0.16,18,0.3,----,----,----,34.6
2015-01-06,23,0.21,17,0.3,----,----,----,35.3
2015-01-07,00,0.22,15,0.3,----,----,----,35.5
2015-01-07,01,0.21,17,0.3,----,----,----,35.0
2015-01-07,02,0.14,17,0.3,----,----,----,36.1
2015-01-07,03,0.12,14,0.3,----,----,----,36.1
2015-01-07,04,0.13,12,0.3,----,----,----,36.9
2015-01-07,05,0.14,11,0.3,----,----,----,37.1
2015-01-07,06,0.20,14,0.3,----,----,----,37.3
2015-01-07,07,0.16,16,0.3,----,----,----,38.1
2015-01-07,08,0.19,17,0.4,----,----,----,38.2
2015-01-07,09,----,21,0.4,----,----,----,39.1
2015-01-07,10,0.05,24,0.4,----,----,----,39.7
2015-01-07,11,0.05,27,0.4,----,----,----,39.5
2015-01-07,12,0.06,29,0.5,----,----,----,39.7
2015-01-07,13,0.07,32,0.4,----,----,----,38.4
2015-01-07,14,0.08,31,0.4,----,----,----,40.4
2015-01-07,15,0.06,19,0.5,----,----,----,41.6
2015-01-07,16,< LD,22,0.4,1.0,1.6,2.6,41.3
2015-01-07,17,< LD,22,0.4,0.3,1.2,1.4,40.6
2015-01-07,18,< LD,23,0.5,0.3,1.2,1.4,39.9
2015-01-07,19,< LD,21,0.5,0.4,1.4,1.6,40.4
2015-01-07,20,< LD,19,0.5,0.3,1.8,1.9,38.9
2015-01-07,21,< LD,16,0.5,1.1,2.6,3.6,37.4
2015-01-07,22,< LD,16,0.4,0.6,2.6,3.2,37.2
2015-01-07,23,< LD,17,0.5,0.4,1.9,2.2,36.8
2015-01-08,00,< LD,17,0.4,0.5,2.2,2.7,37.6
2015-01-08,01,< LD,18,0.4,0.4,2.1,2.4,37.9
2015-01-08,02,< LD,19,0.4,0.3,1.5,1.5,37.6
2015-01-08,03,< LD,20,0.4,0.4,1.9,2.2,37.4
2015-01-08,04,< LD,22,0.5,0.3,1.7,1.8,36.4
2015-01-08,05,< LD,22,0.4,0.8,2.1,2.7,36.0
2015-01-08,06,< LD,21,0.4,0.8,3.5,4.3,35.7
2015-01-08,07,0.04,15,0.6,14.0,12.6,26.3,37.1
2015-01-08,08,0.05,19,0.6,10.0,8.5,18.4,39.7
2015-01-08,09,0.04,30,0.5,7.1,6.7,13.6,42.8
2015-01-08,10,0.04,36,0.5,2.7,4.9,7.5,44.3
2015-01-08,11,0.04,38,0.4,1.0,3.1,4.0,46.0
2015-01-08,12,0.04,40,0.4,1.8,3.4,4.8,47.3
2015-01-08,13,< LD,41,1.2,----,----,----,47.9
2015-01-08,14,< LD,42,----,----,----,----,46.3
2015-01-08,15,0.10,40,0.6,----,----,----,44.6
2015-01-08,16,0.12,33,0.5,----,----,----,45.6
2015-01-08,17,0.20,32,0.5,----,----,----,44.9
2015-01-08,18,0.26,22,0.4,----,----,----,44.2
2015-01-08,19,0.42,17,0.5,----,----,----,44.2
2015-01-08,20,0.30,23,0.4,----,----,----,44.4
2015-01-08,21,0.23,19,0.4,----,----,----,44.6
2015-01-08,22,0.20,17,0.4,----,----,----,43.8
2015-01-08,23,0.26,22,0.4,----,----,----,43.3
2015-01-09,00,0.17,30,0.4,----,----,----,41.8
2015-01-09,01,0.15,33,0.4,----,----,----,40.9
2015-01-09,02,0.14,36,0.4,----,----,----,40.1
2015-01-09,03,0.16,31,0.4,----,----,----,39.6
2015-01-09,04,0.16,26,0.4,----,----,----,39.3
2015-01-09,05,0.17,21,0.4,----,----,----,39.1
2015-01-09,06,0.18,19,0.4,----,----,----,38.9
2015-01-09,07,0.20,20,0.4,----,----,----,37.8
2015-01-09,08,0.18,22,H,----,----,----,35.0
2015-01-09,09,0.10,28,1.1,----,----,----,32.1
2015-01-09,10,< LD,27,0.7,----,----,----,34.3
2015-01-09,11,< LD,23,0.5,----,----,----,38.0
2015-01-09,12,< LD,21,0.5,----,----,----,37.6
2015-01-09,13,0.04,18,0.5,----,----,----,38.8
2015-01-09,14,< LD,20,0.4,----,----,----,38.0
2015-01-09,15,< LD,23,0.4,----,----,----,35.6
2015-01-09,16,< LD,22,0.4,----,----,----,33.3
2015-01-09,17,< LD,20,0.4,----,----,----,33.3
2015-01-09,18,< LD,20,0.4,----,----,----,33.3
2015-01-09,19,< LD,18,0.4,----,----,----,33.2
2015-01-09,20,< LD,14,0.4,----,----,----,32.9
2015-01-09,21,0.08,12,0.4,----,----,----,32.8
2015-01-09,22,0.09,15,0.4,----,----,----,33.3
2015-01-09,23,0.09,14,0.4,----,----,----,33.2
2015-01-10,00,0.07,14,0.4,----,----,----,33.4
2015-01-10,01,0.06,13,0.4,----,----,----,33.5
2015-01-10,02,0.04,14,0.4,----,----,----,33.5
2015-01-10,03,0.04,15,0.4,----,----,----,33.6
2015-01-10,04,0.04,12,0.4,----,----,----,33.7
2015-01-10,05,0.11,7,0.5,----,----,----,34.1
2015-01-10,06,0.10,10,0.5,----,----,----,34.5
2015-01-10,07,0.07,17,0.5,----,----,----,34.9
2015-01-10,08,0.05,20,0.5,----,----,----,37.5
2015-01-10,09,0.04,21,0.5,----,----,----,40.8
2015-01-10,10,0.04,24,0.5,----,----,----,39.4
2015-01-10,11,0.04,27,0.4,----,----,----,36.6
2015-01-10,12,0.04,33,0.4,----,----,----,37.3
2015-01-10,13,< LD,37,0.4,----,----,----,36.6
2015-01-10,14,< LD,41,0.4,----,----,----,37.3
2015-01-10,15,< LD,43,0.4,----,----,----,37.5
2015-01-10,16,< LD,33,0.4,----,----,----,42.2
2015-01-10,17,< LD,23,0.4,----,----,----,43.7
2015-01-10,18,< LD,23,0.4,----,----,----,44.0
2015-01-10,19,< LD,23,0.4,----,----,----,44.3
2015-01-10,20,< LD,21,0.4,----,----,----,44.5
2015-01-10,21,0.09,17,0.4,----,----,----,45.2
2015-01-10,22,0.09,19,0.4,----,----,----,45.5
2015-01-10,23,0.07,19,0.4,----,----,----,45.7
2015-01-11,00,0.06,18,0.4,----,----,----,46.2
2015-01-11,01,0.04,20,0.4,----,----,----,46.9
2015-01-11,02,0.06,21,0.4,----,----,----,47.8
2015-01-11,03,0.09,21,0.4,----,----,----,48.4
2015-01-11,04,0.10,15,0.4,----,----,----,48.7
2015-01-11,05,0.08,13,0.4,----,----,----,48.8
2015-01-11,06,0.07,13,0.5,----,----,----,48.5
2015-01-11,07,0.05,15,0.4,----,----,----,47.5
2015-01-11,08,0.05,17,0.4,----,----,----,44.5
2015-01-11,09,0.06,21,0.4,----,----,----,40.3
2015-01-11,10,0.05,21,0.4,----,----,----,38.0
2015-01-11,11,< LD,22,0.4,----,----,----,35.8
2015-01-11,12,< LD,20,0.4,----,----,----,34.1
2015-01-11,13,< LD,13,0.6,----,----,----,33.2
2015-01-11,14,< LD,13,1.0,----,----,----,32.8
2015-01-11,15,< LD,17,1.8,----,----,----,32.4
2015-01-11,16,< LD,18,2.0,----,----,----,27.4
2015-01-11,17,< LD,26,2.1,----,----,----,25.4
2015-01-11,18,0.08,35,1.6,----,----,----,26.0
2015-01-11,19,0.24,50,1.5,----,----,----,29.2
2015-01-11,20,0.21,32,1.1,----,----,----,32.1
2015-01-11,21,0.31,46,0.9,----,----,----,34.8
2015-01-11,22,0.15,27,0.8,----,----,----,36.1
2015-01-11,23,0.09,25,0.7,----,----,----,36.6
2015-01-12,00,0.11,26,0.6,----,----,----,37.6
2015-01-12,01,0.16,25,0.7,----,----,----,39.1
2015-01-12,02,0.07,24,0.7,----,----,----,39.7
2015-01-12,03,0.07,25,0.6,----,----,----,39.7
2015-01-12,04,0.15,22,0.7,----,----,----,40.4
2015-01-12,05,0.05,15,0.7,----,----,----,40.2
2015-01-12,06,0.06,11,0.8,----,----,----,40.0
2015-01-12,07,< LD,17,0.7,----,----,----,40.5
2015-01-12,08,0.04,19,0.7,----,----,----,41.2
2015-01-12,09,< LD,20,0.6,----,----,----,41.8
2015-01-12,10,< LD,19,0.6,----,----,----,43.0
2015-01-12,11,0.04,19,0.6,----,----,----,43.3
2015-01-12,12,< LD,18,0.6,----,----,----,44.5
2015-01-12,13,0.05,18,0.5,----,----,----,46.6
2015-01-12,14,0.05,17,0.5,----,----,----,49.6
2015-01-12,15,0.07,17,0.5,----,----,----,53.1
2015-01-12,16,0.05,17,0.5,----,----,----,57.0
2015-01-12,17,0.05,17,0.5,----,----,----,62.2
2015-01-12,18,< LD,17,0.5,----,----,----,63.9
2015-01-12,19,< LD,16,0.5,----,----,----,61.9
2015-01-12,20,0.04,15,0.5,----,----,----,59.6
2015-01-12,21,0.04,15,0.5,----,----,----,56.5
2015-01-12,22,0.04,16,0.5,----,----,----,55.1
2015-01-12,23,0.05,16,0.5,----,----,----,54.8
2015-01-13,00,0.04,16,0.5,----,----,----,54.0
2015-01-13,01,< LD,17,0.4,----,----,----,54.7
2015-01-13,02,< LD,17,0.5,----,----,----,57.2
2015-01-13,03,< LD,17,0.4,----,----,----,58.6
2015-01-13,04,< LD,17,0.4,----,----,----,58.6
2015-01-13,05,0.04,16,0.5,----,----,----,59.3
2015-01-13,06,0.08,13,0.5,----,----,----,60.3
2015-01-13,07,0.29,13,0.5,----,----,----,61.1
2015-01-13,08,0.22,14,0.7,----,----,----,62.6
2015-01-13,09,0.06,18,0.5,----,----,----,62.9
2015-01-13,10,0.08,25,0.5,----,----,----,63.4
2015-01-13,11,0.14,28,0.5,----,----,----,66.2
2015-01-13,12,0.10,29,0.4,----,----,----,66.9
2015-01-13,13,0.10,30,0.5,----,----,----,65.7
2015-01-13,14,0.09,32,0.4,----,----,----,63.0
2015-01-13,15,0.08,33,0.4,----,----,----,60.7
2015-01-13,16,0.07,31,0.6,----,----,----,59.8
2015-01-13,17,0.09,31,0.6,----,----,----,56.2
2015-01-13,18,0.07,34,0.5,----,----,----,55.5
2015-01-13,19,0.08,32,0.5,----,----,----,54.9
2015-01-13,20,0.10,32,0.5,----,----,----,54.4
2015-01-13,21,0.09,33,0.4,----,----,----,61.1
2015-01-13,22,0.12,30,0.4,----,----,----,61.3
2015-01-13,23,0.12,25,0.4,----,----,----,61.1
2015-01-14,00,0.15,17,0.4,----,----,----,61.1
2015-01-14,01,0.19,15,0.4,----,----,----,59.0
2015-01-14,02,0.16,19,0.4,----,----,----,55.7
2015-01-14,03,0.13,20,0.4,----,----,----,53.8
2015-01-14,04,0.12,18,0.4,----,----,----,53.1
2015-01-14,05,0.14,17,0.4,----,----,----,53.5
2015-01-14,06,0.20,7,0.5,----,----,----,53.3
2015-01-14,07,0.16,10,0.4,----,----,----,52.8
2015-01-14,08,0.15,19,0.5,----,----,----,52.0
2015-01-14,09,0.13,----,3.3,----,----,----,56.8
2015-01-14,10,0.11,14,0.5,2.6,4.7,7.2,69.2
2015-01-14,11,0.08,11,0.5,1.2,2.4,3.6,76.5
2015-01-14,12,0.06,10,0.5,2.4,3.1,5.6,94.8
2015-01-14,13,0.05,10,0.4,0.5,1.9,2.4,111.3
2015-01-14,14,0.05,10,0.5,1.0,2.1,3.0,124.9
2015-01-14,15,0.05,10,0.5,0.7,1.8,2.4,133.4
2015-01-14,16,0.04,10,0.5,2.7,2.2,4.6,148.2
2015-01-14,17,0.04,10,0.4,0.7,1.8,2.4,164.5
2015-01-14,18,0.04,10,0.5,2.1,2.7,4.8,176.9
2015-01-14,19,< LD,10,0.5,1.1,3.0,4.1,179.1
2015-01-14,20,0.04,9,0.5,0.6,2.9,3.5,179.4
2015-01-14,21,0.04,9,0.4,0.6,2.9,3.4,172.2
2015-01-14,22,0.04,7,0.5,1.5,5.2,6.7,171.7
2015-01-14,23,0.05,7,0.5,1.6,5.5,7.2,171.7
2015-01-15,00,0.04,6,0.5,2.2,5.2,7.4,171.3
2015-01-15,01,0.04,6,0.5,0.9,3.9,4.8,170.5
2015-01-15,02,< LD,6,0.4,1.3,3.7,5.0,170.2
2015-01-15,03,< LD,5,0.5,0.5,2.5,2.9,170.0
2015-01-15,04,< LD,7,0.5,0.5,2.5,3.0,169.6
2015-01-15,05,< LD,8,0.5,0.4,2.8,3.2,168.0
2015-01-15,06,< LD,7,0.5,2.3,4.1,6.0,166.9
2015-01-15,07,0.06,5,0.5,13.5,7.5,19.0,167.0
2015-01-15,08,0.06,6,0.5,7.8,6.8,14.7,166.7
2015-01-15,09,----,7,----,----,----,----,161.0
2015-01-15,10,----,----,----,----,----,----,147.8
2015-01-15,11,0.04,26,1.2,1.3,5.8,5.0,138.7
2015-01-15,12,0.04,27,1.2,0.4,3.8,0.7,119.2
2015-01-15,13,< LD,25,1.0,0.5,2.7,0.6,101.8
2015-01-15,14,< LD,27,1.1,0.3,3.5,1.1,87.7
2015-01-15,15,< LD,26,1.1,1.2,2.3,1.0,78.6
2015-01-15,16,0.05,29,0.9,0.6,3.3,1.5,62.6
2015-01-15,17,0.07,30,0.7,0.5,3.3,1.2,46.6
2015-01-15,18,0.07,34,0.6,0.3,2.7,1.2,34.0
2015-01-15,19,0.06,32,0.6,0.4,1.4,0.6,32.6
2015-01-15,20,0.11,28,0.5,0.2,2.3,0.4,33.4
2015-01-15,21,0.12,27,0.5,0.2,1.8,0.6,34.5
2015-01-15,22,0.12,27,0.5,0.2,2.0,0.7,35.6
2015-01-15,23,0.12,28,0.4,0.2,2.0,1.1,36.4
2015-01-16,00,0.12,30,0.4,0.3,0.5,0.2,37.9
2015-01-16,01,0.20,29,0.5,0.2,0.3,0.2,39.2
2015-01-16,02,0.18,25,0.5,0.2,0.3,0.2,40.7
2015-01-16,03,0.16,24,0.4,0.2,0.3,0.2,41.8
2015-01-16,04,0.17,23,0.4,0.2,0.3,0.2,42.9
2015-01-16,05,0.16,23,0.4,0.2,0.5,0.3,44.6
2015-01-16,06,0.17,22,0.4,0.3,1.7,0.5,46.4
2015-01-16,07,0.24,19,0.5,0.4,4.1,1.2,47.7
2015-01-16,08,0.23,21,0.5,0.7,5.1,1.8,49.3
2015-01-16,09,0.21,22,0.5,----,----,----,52.4
2015-01-16,10,0.15,28,0.4,2.6,2.8,5.3,54.4
2015-01-16,11,0.15,32,0.4,2.0,1.1,2.6,54.7
2015-01-16,12,0.15,34,0.4,2.4,2.2,4.5,55.2
2015-01-16,13,0.16,37,0.4,1.5,3.3,4.9,62.0
2015-01-16,14,0.06,16,0.5,3.3,0.9,4.0,99.0
2015-01-16,15,0.08,15,0.5,3.7,0.9,4.3,115.5
2015-01-16,16,----,----,----,----,----,----,117.6
2015-01-16,17,----,----,----,----,----,----,120.1
2015-01-16,18,----,----,----,----,----,----,122.7
2015-01-16,19,0.34,16,0.6,0.6,0.3,0.3,125.7
2015-01-16,20,0.20,17,0.4,0.3,0.2,0.2,125.0
2015-01-16,21,0.17,19,0.4,0.3,0.2,0.2,124.0
2015-01-16,22,0.15,17,0.4,0.3,0.2,0.3,122.8
2015-01-16,23,0.14,17,0.4,0.3,0.2,0.2,121.4
2015-01-17,00,0.13,18,0.4,0.5,0.3,0.5,119.5
2015-01-17,01,0.13,19,0.4,0.3,0.3,0.3,118.2
2015-01-17,02,0.12,19,0.4,0.4,0.3,0.4,116.8
2015-01-17,03,0.12,18,0.4,0.6,0.4,0.7,116.0
2015-01-17,04,0.12,16,0.4,0.3,0.4,0.6,115.5
2015-01-17,05,0.12,16,0.4,0.5,0.6,1.1,114.3
2015-01-17,06,0.12,15,0.4,0.7,0.9,1.6,112.6
2015-01-17,07,0.12,16,0.4,1.1,0.9,1.9,110.6
2015-01-17,08,0.11,17,0.4,1.7,0.9,2.5,108.2
2015-01-17,09,0.12,18,0.4,2.0,0.7,2.2,105.0
2015-01-17,10,0.14,19,0.4,1.5,0.5,1.5,102.4
2015-01-17,11,0.15,19,0.5,3.9,1.3,4.8,100.9
2015-01-17,12,0.16,18,0.5,8.8,4.4,13.2,101.2
2015-01-17,13,0.20,22,0.4,1.8,1.5,3.3,94.7
2015-01-17,14,0.20,22,0.4,0.6,0.4,0.7,51.4
2015-01-17,15,0.18,20,0.4,1.0,0.3,1.0,31.7
2015-01-17,16,0.15,20,0.4,1.4,0.5,1.6,31.1
2015-01-17,17,0.15,21,0.4,0.8,0.4,0.9,31.3
2015-01-17,18,0.15,23,0.4,0.7,0.5,0.9,31.6
2015-01-17,19,0.17,22,0.4,0.7,1.6,2.2,32.8
2015-01-17,20,0.19,23,0.4,0.3,1.6,1.7,33.7
2015-01-17,21,0.21,23,0.4,0.3,2.5,2.6,35.2
2015-01-17,22,0.24,21,0.4,0.4,3.3,3.5,36.5
2015-01-17,23,0.20,22,0.4,0.3,1.9,2.1,37.3
2015-01-18,00,0.18,21,0.4,0.3,1.7,1.8,37.9
2015-01-18,01,0.17,20,0.4,0.3,1.2,1.3,38.2
2015-01-18,02,0.15,20,0.4,0.4,0.7,0.8,38.5
2015-01-18,03,0.14,23,0.4,0.3,0.3,0.3,39.3
2015-01-18,04,0.15,26,0.4,0.3,0.2,0.2,42.1
2015-01-18,05,0.15,23,0.4,0.4,0.3,0.4,46.6
2015-01-18,06,0.16,22,0.4,0.3,0.2,0.2,47.7
2015-01-18,07,0.17,21,0.4,0.3,0.2,0.2,48.7
2015-01-18,08,0.19,24,0.4,0.3,0.2,0.3,52.7
2015-01-18,09,0.23,29,0.4,0.5,0.4,0.6,56.0
2015-01-18,10,0.24,34,0.4,0.4,0.4,0.5,65.8
2015-01-18,11,0.24,36,0.4,0.5,0.8,1.1,70.8
2015-01-18,12,0.23,34,0.4,0.9,1.3,2.0,71.3
2015-01-18,13,0.22,34,0.4,0.5,0.8,1.1,71.6
2015-01-18,14,0.21,34,0.4,0.7,1.0,1.5,72.6
2015-01-18,15,0.19,35,0.4,0.5,1.0,1.3,80.1
2015-01-18,16,0.21,34,0.4,0.4,1.4,1.6,92.9
2015-01-18,17,0.24,29,0.4,0.5,1.7,2.0,92.7
2015-01-18,18,0.24,27,0.4,0.6,1.4,1.9,92.0
2015-01-18,19,0.23,23,0.4,0.4,0.6,0.8,89.9
2015-01-18,20,0.22,18,0.4,0.3,0.3,0.3,87.7
2015-01-18,21,0.20,16,0.4,0.4,1.0,1.3,85.5
