2018-10-16:18:00,10/16/2018,18:00:00,15.64,7.17,8.33,83.92,crbuoy
2018-10-16:18:15,10/16/2018,18:15:00,15.62,7.18,8.31,83.71,crbuoy
2018-10-16:18:30,10/16/2018,18:30:00,15.57,7.17,8.32,83.68,crbuoy
2018-10-16:18:45,10/16/2018,18:45:00,15.57,7.17,8.29,83.39,crbuoy
2018-10-16:19:00,10/16/2018,19:00:00,15.54,7.17,8.29,83.28,crbuoy
2018-10-16:19:15,10/16/2018,19:15:00,15.47,7.16,8.32,83.49,crbuoy
2018-10-16:19:30,10/16/2018,19:30:00,15.44,7.17,8.34,83.6,crbuoy
2018-10-16:19:45,10/16/2018,19:45:00,15.41,7.17,8.32,83.36,crbuoy
2018-10-16:20:00,10/16/2018,20:00:00,15.4,7.17,8.33,83.46,crbuoy
2018-10-16:20:15,10/16/2018,20:15:00,15.4,7.16,8.32,83.38,crbuoy
2018-10-16:20:30,10/16/2018,20:30:00,15.38,7.17,8.31,83.2,crbuoy
2018-10-16:20:45,10/16/2018,20:45:00,15.38,7.17,8.31,83.18,crbuoy
2018-10-16:21:00,10/16/2018,21:00:00,15.36,7.17,8.32,83.28,crbuoy
2018-10-16:21:15,10/16/2018,21:15:00,15.33,7.18,8.32,83.24,crbuoy
2018-10-16:21:30,10/16/2018,21:30:00,15.35,7.17,8.29,82.99,crbuoy
2018-10-16:21:45,10/16/2018,21:45:00,15.34,7.17,8.29,82.98,crbuoy
2018-10-16:22:00,10/16/2018,22:00:00,15.33,7.17,8.31,83.14,crbuoy
2018-10-16:22:15,10/16/2018,22:15:00,15.32,7.17,8.3,83.06,crbuoy
2018-10-16:22:30,10/16/2018,22:30:00,15.29,7.17,8.33,83.31,crbuoy
2018-10-16:22:45,10/16/2018,22:45:00,15.26,7.16,8.33,83.26,crbuoy
2018-10-16:23:00,10/16/2018,23:00:00,15.23,7.16,8.35,83.33,crbuoy
2018-10-16:23:15,10/16/2018,23:15:00,15.22,7.16,8.33,83.16,crbuoy
2018-10-16:23:30,10/16/2018,23:30:00,15.23,7.17,8.32,83.09,crbuoy
2018-10-16:23:45,10/16/2018,23:45:00,15.23,7.17,8.33,83.11,crbuoy
2018-10-17:00:00,10/17/2018,00:00:00,15.21,7.17,8.35,83.29,crbuoy
2018-10-17:00:15,10/17/2018,00:15:00,15.18,7.16,8.35,83.27,crbuoy
2018-10-17:00:30,10/17/2018,00:30:00,15.2,7.17,8.34,83.18,crbuoy
2018-10-17:00:45,10/17/2018,00:45:00,15.19,7.17,8.34,83.18,crbuoy
2018-10-17:01:00,10/17/2018,01:00:00,15.17,7.17,8.34,83.18,crbuoy
2018-10-17:01:15,10/17/2018,01:15:00,15.13,7.17,8.36,83.26,crbuoy
2018-10-17:01:30,10/17/2018,01:30:00,15.15,7.17,8.35,83.21,crbuoy
2018-10-17:01:45,10/17/2018,01:45:00,15.13,7.17,8.35,83.19,crbuoy
2018-10-17:02:00,10/17/2018,02:00:00,15.09,7.16,8.36,83.2,crbuoy
2018-10-17:02:15,10/17/2018,02:15:00,15.05,7.17,8.37,83.22,crbuoy
2018-10-17:02:30,10/17/2018,02:30:00,15,7.18,8.43,83.76,crbuoy
2018-10-17:02:45,10/17/2018,02:45:00,14.97,7.17,8.44,83.79,crbuoy
2018-10-17:03:00,10/17/2018,03:00:00,14.92,7.18,8.45,83.81,crbuoy
2018-10-17:03:15,10/17/2018,03:15:00,14.92,7.19,8.46,83.94,crbuoy
2018-10-17:03:30,10/17/2018,03:30:00,14.88,7.18,8.46,83.82,crbuoy
2018-10-17:03:45,10/17/2018,03:45:00,14.87,7.18,8.45,83.74,crbuoy
2018-10-17:04:00,10/17/2018,04:00:00,14.86,7.19,8.47,83.88,crbuoy
2018-10-17:04:15,10/17/2018,04:15:00,14.87,7.19,8.45,83.74,crbuoy
2018-10-17:04:30,10/17/2018,04:30:00,14.84,7.18,8.45,83.68,crbuoy
2018-10-17:04:45,10/17/2018,04:45:00,14.83,7.18,8.4,83.14,crbuoy
2018-10-17:05:00,10/17/2018,05:00:00,14.81,7.19,8.44,83.46,crbuoy
2018-10-17:05:15,10/17/2018,05:15:00,14.82,7.2,8.44,83.57,crbuoy
2018-10-17:05:30,10/17/2018,05:30:00,14.82,7.2,8.46,83.68,crbuoy
2018-10-17:05:45,10/17/2018,05:45:00,14.81,7.2,8.46,83.68,crbuoy
2018-10-17:06:00,10/17/2018,06:00:00,14.79,7.2,8.46,83.65,crbuoy
2018-10-17:06:15,10/17/2018,06:15:00,14.79,7.2,8.46,83.65,crbuoy
2018-10-17:06:30,10/17/2018,06:30:00,14.75,7.2,8.45,83.47,crbuoy
2018-10-17:06:45,10/17/2018,06:45:00,14.77,7.2,8.45,83.51,crbuoy
2018-10-17:07:00,10/17/2018,07:00:00,14.76,7.2,8.45,83.51,crbuoy
2018-10-17:07:15,10/17/2018,07:15:00,14.76,7.19,8.45,83.47,crbuoy
2018-10-17:07:30,10/17/2018,07:30:00,14.73,7.19,8.44,83.4,crbuoy
2018-10-17:07:45,10/17/2018,07:45:00,14.72,7.19,8.45,83.48,crbuoy
2018-10-17:08:00,10/17/2018,08:00:00,14.7,7.18,8.46,83.49,crbuoy
2018-10-17:08:15,10/17/2018,08:15:00,14.68,7.18,8.45,83.39,crbuoy
2018-10-17:08:30,10/17/2018,08:30:00,14.68,7.19,8.45,83.35,crbuoy
2018-10-17:08:45,10/17/2018,08:45:00,14.67,7.19,8.46,83.48,crbuoy
2018-10-17:09:00,10/17/2018,09:00:00,14.68,7.19,8.45,83.38,crbuoy
2018-10-17:09:15,10/17/2018,09:15:00,14.68,7.19,8.45,83.38,crbuoy
2018-10-17:09:30,10/17/2018,09:30:00,14.68,7.2,8.47,83.52,crbuoy
2018-10-17:09:45,10/17/2018,09:45:00,14.69,7.19,8.44,83.3,crbuoy
2018-10-17:10:00,10/17/2018,10:00:00,14.68,7.19,8.42,83.09,crbuoy
2018-10-17:10:15,10/17/2018,10:15:00,14.71,7.2,8.45,83.44,crbuoy
2018-10-17:10:30,10/17/2018,10:30:00,14.76,7.21,8.51,84.1,crbuoy
2018-10-17:10:45,10/17/2018,10:45:00,14.81,7.21,8.51,84.22,crbuoy
2018-10-17:11:00,10/17/2018,11:00:00,14.8,7.21,8.5,84.13,crbuoy
2018-10-17:11:15,10/17/2018,11:15:00,14.83,7.2,8.49,84.04,crbuoy
2018-10-17:11:30,10/17/2018,11:30:00,14.9,7.21,8.51,84.39,crbuoy
2018-10-17:11:45,10/17/2018,11:45:00,14.92,7.2,8.52,84.48,crbuoy
2018-10-17:12:00,10/17/2018,12:00:00,15.04,7.23,8.56,85.16,crbuoy
2018-10-17:12:15,10/17/2018,12:15:00,14.94,7.2,8.54,84.74,crbuoy
2018-10-17:12:30,10/17/2018,12:30:00,14.95,7.21,8.56,85,crbuoy
2018-10-17:12:45,10/17/2018,12:45:00,14.9,7.2,8.56,84.86,crbuoy
2018-10-17:13:00,10/17/2018,13:00:00,15.03,7.22,8.6,85.48,crbuoy
2018-10-17:13:15,10/17/2018,13:15:00,14.97,7.21,8.59,85.32,crbuoy
2018-10-17:13:30,10/17/2018,13:30:00,14.98,7.22,8.62,85.59,crbuoy
2018-10-17:13:45,10/17/2018,13:45:00,14.97,7.22,8.65,85.86,crbuoy
2018-10-17:14:00,10/17/2018,14:00:00,14.8,7.2,8.68,85.82,crbuoy
2018-10-17:14:15,10/17/2018,14:15:00,14.89,7.21,8.65,85.77,crbuoy
2018-10-17:14:30,10/17/2018,14:30:00,14.92,7.22,8.7,86.27,crbuoy
2018-10-17:14:45,10/17/2018,14:45:00,14.83,7.2,8.69,86.02,crbuoy
2018-10-17:15:00,10/17/2018,15:00:00,14.9,7.23,8.71,86.33,crbuoy
2018-10-17:15:15,10/17/2018,15:15:00,14.94,7.22,8.73,86.61,crbuoy
2018-10-17:15:30,10/17/2018,15:30:00,14.93,7.23,8.71,86.43,crbuoy
2018-10-17:15:45,10/17/2018,15:45:00,14.91,7.23,8.71,86.32,crbuoy
2018-10-17:16:00,10/17/2018,16:00:00,14.89,7.22,8.71,86.35,crbuoy
2018-10-17:16:15,10/17/2018,16:15:00,14.89,7.22,8.68,86,crbuoy
2018-10-17:16:30,10/17/2018,16:30:00,14.84,7.22,8.68,85.99,crbuoy
2018-10-17:16:45,10/17/2018,16:45:00,14.84,7.22,8.68,85.97,crbuoy
2018-10-17:17:00,10/17/2018,17:00:00,14.77,7.21,8.63,85.33,crbuoy
2018-10-17:17:15,10/17/2018,17:15:00,14.75,7.21,8.64,85.34,crbuoy
2018-10-17:17:30,10/17/2018,17:30:00,14.74,7.21,8.64,85.36,crbuoy
2018-10-17:17:45,10/17/2018,17:45:00,14.73,7.21,8.64,85.35,crbuoy
2018-10-17:18:00,10/17/2018,18:00:00,14.71,7.21,8.66,85.53,crbuoy
2018-10-17:18:15,10/17/2018,18:15:00,14.7,7.22,8.67,85.59,crbuoy
2018-10-17:18:30,10/17/2018,18:30:00,14.69,7.22,8.67,85.6,crbuoy
2018-10-17:18:45,10/17/2018,18:45:00,14.68,7.22,8.67,85.58,crbuoy
2018-10-17:19:00,10/17/2018,19:00:00,14.62,7.22,8.69,85.67,crbuoy
2018-10-17:19:15,10/17/2018,19:15:00,14.63,7.22,8.68,85.6,crbuoy
2018-10-17:19:30,10/17/2018,19:30:00,14.61,7.22,8.68,85.53,crbuoy
2018-10-17:19:45,10/17/2018,19:45:00,14.61,7.22,8.68,85.5,crbuoy
2018-10-17:20:00,10/17/2018,20:00:00,14.59,7.21,8.67,85.41,crbuoy
2018-10-17:20:15,10/17/2018,20:15:00,14.58,7.22,8.67,85.4,crbuoy
2018-10-17:20:30,10/17/2018,20:30:00,14.57,7.21,8.66,85.26,crbuoy
2018-10-17:20:45,10/17/2018,20:45:00,14.55,7.21,8.66,85.26,crbuoy
2018-10-17:21:00,10/17/2018,21:00:00,14.5,7.22,8.7,85.47,crbuoy
2018-10-17:21:15,10/17/2018,21:15:00,14.51,7.22,8.67,85.26,crbuoy
2018-10-17:21:30,10/17/2018,21:30:00,14.5,7.22,8.67,85.27,crbuoy
2018-10-17:21:45,10/17/2018,21:45:00,14.47,7.21,8.69,85.36,crbuoy
2018-10-17:22:00,10/17/2018,22:00:00,14.47,7.22,8.66,85.07,crbuoy
2018-10-17:22:15,10/17/2018,22:15:00,14.45,7.22,8.67,85.11,crbuoy
2018-10-17:22:30,10/17/2018,22:30:00,14.42,7.22,8.68,85.13,crbuoy
2018-10-17:22:45,10/17/2018,22:45:00,14.41,7.22,8.66,84.99,crbuoy
2018-10-17:23:00,10/17/2018,23:00:00,14.39,7.21,8.68,85.14,crbuoy
2018-10-17:23:15,10/17/2018,23:15:00,14.37,7.21,8.66,84.83,crbuoy
2018-10-17:23:30,10/17/2018,23:30:00,14.35,7.21,8.67,84.91,crbuoy
2018-10-17:23:45,10/17/2018,23:45:00,14.31,7.21,8.67,84.87,crbuoy
2018-10-18:00:00,10/18/2018,00:00:00,14.28,7.21,8.69,84.97,crbuoy
2018-10-18:00:15,10/18/2018,00:15:00,14.25,7.21,8.69,84.99,crbuoy
2018-10-18:00:30,10/18/2018,00:30:00,14.22,7.21,8.73,85.33,crbuoy
2018-10-18:00:45,10/18/2018,00:45:00,14.22,7.21,8.72,85.2,crbuoy
2018-10-18:01:00,10/18/2018,01:00:00,14.19,7.21,8.72,85.14,crbuoy
2018-10-18:01:15,10/18/2018,01:15:00,14.2,7.22,8.77,85.62,crbuoy
2018-10-18:01:30,10/18/2018,01:30:00,14.13,7.22,8.78,85.63,crbuoy
2018-10-18:01:45,10/18/2018,01:45:00,14.13,7.22,8.78,85.61,crbuoy
2018-10-18:02:00,10/18/2018,02:00:00,14.08,7.23,8.81,85.77,crbuoy
2018-10-18:02:15,10/18/2018,02:15:00,14.05,7.22,8.81,85.74,crbuoy
2018-10-18:02:30,10/18/2018,02:30:00,14.06,7.23,8.79,85.61,crbuoy
2018-10-18:02:45,10/18/2018,02:45:00,14.01,7.23,8.8,85.57,crbuoy
2018-10-18:03:00,10/18/2018,03:00:00,14.02,7.23,8.8,85.61,crbuoy
2018-10-18:03:15,10/18/2018,03:15:00,14.01,7.23,8.81,85.61,crbuoy
2018-10-18:03:30,10/18/2018,03:30:00,13.96,7.24,8.82,85.63,crbuoy
2018-10-18:03:45,10/18/2018,03:45:00,13.98,7.24,8.81,85.66,crbuoy
2018-10-18:04:00,10/18/2018,04:00:00,13.98,7.24,8.81,85.56,crbuoy
2018-10-18:04:15,10/18/2018,04:15:00,13.94,7.24,8.82,85.6,crbuoy
2018-10-18:04:30,10/18/2018,04:30:00,13.91,7.24,8.82,85.58,crbuoy
2018-10-18:04:45,10/18/2018,04:45:00,13.91,7.24,8.81,85.49,crbuoy
2018-10-18:05:00,10/18/2018,05:00:00,13.88,7.24,8.83,85.6,crbuoy
2018-10-18:05:15,10/18/2018,05:15:00,13.9,7.25,8.82,85.6,crbuoy
2018-10-18:05:30,10/18/2018,05:30:00,13.88,7.24,8.83,85.58,crbuoy
2018-10-18:05:45,10/18/2018,05:45:00,13.86,7.24,8.82,85.48,crbuoy
2018-10-18:06:00,10/18/2018,06:00:00,13.84,7.24,8.82,85.47,crbuoy
2018-10-18:06:15,10/18/2018,06:15:00,13.84,7.24,8.82,85.46,crbuoy
2018-10-18:06:30,10/18/2018,06:30:00,13.81,7.24,8.82,85.41,crbuoy
2018-10-18:06:45,10/18/2018,06:45:00,13.78,7.24,8.82,85.32,crbuoy
2018-10-18:07:00,10/18/2018,07:00:00,13.79,7.24,8.81,85.25,crbuoy
2018-10-18:07:15,10/18/2018,07:15:00,13.76,7.24,8.82,85.34,crbuoy
2018-10-18:07:30,10/18/2018,07:30:00,13.78,7.24,8.81,85.27,crbuoy
2018-10-18:07:45,10/18/2018,07:45:00,13.75,7.24,8.81,85.17,crbuoy
2018-10-18:08:00,10/18/2018,08:00:00,13.74,7.24,8.82,85.21,crbuoy
2018-10-18:08:15,10/18/2018,08:15:00,13.69,7.24,8.81,85.11,crbuoy
2018-10-18:08:30,10/18/2018,08:30:00,13.68,7.24,8.81,85.05,crbuoy
2018-10-18:08:45,10/18/2018,08:45:00,13.71,7.24,8.79,84.9,crbuoy
2018-10-18:09:00,10/18/2018,09:00:00,13.7,7.24,8.79,84.92,crbuoy
2018-10-18:09:15,10/18/2018,09:15:00,13.7,7.24,8.8,85,crbuoy
2018-10-18:09:30,10/18/2018,09:30:00,13.69,7.24,8.79,84.86,crbuoy
2018-10-18:09:45,10/18/2018,09:45:00,13.7,7.24,8.81,85.04,crbuoy
2018-10-18:10:00,10/18/2018,10:00:00,13.7,7.24,8.8,84.98,crbuoy
2018-10-18:10:15,10/18/2018,10:15:00,13.7,7.25,8.8,85.03,crbuoy
2018-10-18:10:30,10/18/2018,10:30:00,13.69,7.24,8.79,84.87,crbuoy
2018-10-18:10:45,10/18/2018,10:45:00,13.73,7.25,8.85,85.55,crbuoy
2018-10-18:11:00,10/18/2018,11:00:00,13.79,7.26,8.86,85.76,crbuoy
2018-10-18:11:15,10/18/2018,11:15:00,13.79,7.26,8.87,85.85,crbuoy
2018-10-18:11:30,10/18/2018,11:30:00,13.78,7.26,8.87,85.77,crbuoy
2018-10-18:11:45,10/18/2018,11:45:00,13.77,7.25,8.85,85.62,crbuoy
2018-10-18:12:00,10/18/2018,12:00:00,13.76,7.26,8.85,85.58,crbuoy
2018-10-18:12:15,10/18/2018,12:15:00,13.75,7.25,8.85,85.56,crbuoy
2018-10-18:12:30,10/18/2018,12:30:00,13.75,7.26,8.86,85.63,crbuoy
2018-10-18:12:45,10/18/2018,12:45:00,13.74,7.26,8.87,85.71,crbuoy
2018-10-18:13:00,10/18/2018,13:00:00,13.72,7.26,8.89,85.89,crbuoy
2018-10-18:13:15,10/18/2018,13:15:00,13.68,7.26,8.89,85.82,crbuoy
2018-10-18:13:30,10/18/2018,13:30:00,13.63,7.25,8.88,85.67,crbuoy
2018-10-18:13:45,10/18/2018,13:45:00,13.61,7.26,8.93,86.06,crbuoy
2018-10-18:14:00,10/18/2018,14:00:00,13.55,7.25,8.92,85.88,crbuoy
2018-10-18:14:15,10/18/2018,14:15:00,13.46,7.25,8.96,86.08,crbuoy
2018-10-18:14:30,10/18/2018,14:30:00,13.44,7.25,8.99,86.3,crbuoy
2018-10-18:14:45,10/18/2018,14:45:00,13.45,7.26,8.99,86.35,crbuoy
2018-10-18:15:00,10/18/2018,15:00:00,13.41,7.25,8.98,86.21,crbuoy
2018-10-18:15:15,10/18/2018,15:15:00,13.6,7.27,8.99,86.64,crbuoy
2018-10-18:15:30,10/18/2018,15:30:00,13.64,7.28,9,86.78,crbuoy
2018-10-18:15:45,10/18/2018,15:45:00,13.68,7.27,9,86.83,crbuoy
2018-10-18:16:00,10/18/2018,16:00:00,13.69,7.27,9,86.92,crbuoy
2018-10-18:16:15,10/18/2018,16:15:00,13.7,7.27,9.01,87.05,crbuoy
2018-10-18:16:30,10/18/2018,16:30:00,13.72,7.27,9.01,87.04,crbuoy
2018-10-18:16:45,10/18/2018,16:45:00,13.7,7.27,9.02,87.07,crbuoy
2018-10-18:17:00,10/18/2018,17:00:00,13.67,7.27,9,86.83,crbuoy
2018-10-18:17:15,10/18/2018,17:15:00,13.65,7.27,9,86.79,crbuoy
2018-10-18:17:30,10/18/2018,17:30:00,13.59,7.27,9,86.71,crbuoy
2018-10-18:17:45,10/18/2018,17:45:00,13.61,7.27,8.99,86.67,crbuoy
2018-10-18:18:00,10/18/2018,18:00:00,13.6,7.27,8.97,86.48,crbuoy
2018-10-18:18:15,10/18/2018,18:15:00,13.55,7.26,8.98,86.44,crbuoy
2018-10-18:18:30,10/18/2018,18:30:00,13.53,7.26,8.97,86.36,crbuoy
2018-10-18:18:45,10/18/2018,18:45:00,13.51,7.26,8.97,86.26,crbuoy
2018-10-18:19:00,10/18/2018,19:00:00,13.49,7.26,8.98,86.29,crbuoy
2018-10-18:19:15,10/18/2018,19:15:00,13.47,7.26,8.98,86.3,crbuoy
2018-10-18:19:30,10/18/2018,19:30:00,13.43,7.26,8.98,86.24,crbuoy
2018-10-18:19:45,10/18/2018,19:45:00,13.41,7.24,9,86.33,crbuoy
2018-10-18:20:00,10/18/2018,20:00:00,13.41,7.26,8.97,86.04,crbuoy
2018-10-18:20:15,10/18/2018,20:15:00,13.38,7.25,8.99,86.16,crbuoy
2018-10-18:20:30,10/18/2018,20:30:00,13.33,7.25,9.02,86.42,crbuoy
2018-10-18:20:45,10/18/2018,20:45:00,13.32,7.26,9.01,86.29,crbuoy
2018-10-18:21:00,10/18/2018,21:00:00,13.31,7.26,9.03,86.41,crbuoy
2018-10-18:21:15,10/18/2018,21:15:00,13.28,7.25,9.04,86.53,crbuoy
2018-10-18:21:30,10/18/2018,21:30:00,13.28,7.25,9.04,86.45,crbuoy
2018-10-18:21:45,10/18/2018,21:45:00,13.25,7.25,9.06,86.61,crbuoy
2018-10-18:22:00,10/18/2018,22:00:00,13.25,7.26,9.04,86.44,crbuoy
2018-10-18:22:15,10/18/2018,22:15:00,13.21,7.26,9.06,86.56,crbuoy
2018-10-18:22:30,10/18/2018,22:30:00,13.21,7.25,9.05,86.47,crbuoy
2018-10-18:22:45,10/18/2018,22:45:00,13.19,7.25,9.04,86.32,crbuoy
2018-10-18:23:00,10/18/2018,23:00:00,13.14,7.25,9.06,86.42,crbuoy
2018-10-18:23:15,10/18/2018,23:15:00,13.13,7.25,9.06,86.39,crbuoy
2018-10-18:23:30,10/18/2018,23:30:00,13.13,7.26,9.07,86.45,crbuoy
2018-10-18:23:45,10/18/2018,23:45:00,13.11,7.25,9.06,86.32,crbuoy
2018-10-19:00:00,10/19/2018,00:00:00,13.07,7.26,9.06,86.29,crbuoy
2018-10-19:00:15,10/19/2018,00:15:00,13.1,7.26,9.06,86.33,crbuoy
2018-10-19:00:30,10/19/2018,00:30:00,13.08,7.26,9.06,86.25,crbuoy
2018-10-19:00:45,10/19/2018,00:45:00,13.03,7.25,9.06,86.19,crbuoy
2018-10-19:01:00,10/19/2018,01:00:00,13.06,7.27,9.04,86.11,crbuoy
2018-10-19:01:15,10/19/2018,01:15:00,13.02,7.26,9.05,86.09,crbuoy
2018-10-19:01:30,10/19/2018,01:30:00,13.03,7.26,9.03,85.89,crbuoy
2018-10-19:01:45,10/19/2018,01:45:00,13.02,7.26,9.04,85.96,crbuoy
2018-10-19:02:00,10/19/2018,02:00:00,13,7.26,9.07,86.27,crbuoy
2018-10-19:02:15,10/19/2018,02:15:00,13.01,7.27,9.07,86.26,crbuoy
2018-10-19:02:30,10/19/2018,02:30:00,12.97,7.26,9.05,86.02,crbuoy
2018-10-19:02:45,10/19/2018,02:45:00,12.95,7.27,9.06,86.09,crbuoy
2018-10-19:03:00,10/19/2018,03:00:00,12.93,7.27,9.11,86.44,crbuoy
2018-10-19:03:15,10/19/2018,03:15:00,12.9,7.28,9.1,86.36,crbuoy
2018-10-19:03:30,10/19/2018,03:30:00,12.9,7.28,9.09,86.29,crbuoy
2018-10-19:03:45,10/19/2018,03:45:00,12.88,7.29,9.13,86.58,crbuoy
2018-10-19:04:00,10/19/2018,04:00:00,12.85,7.27,9.1,86.24,crbuoy
2018-10-19:04:15,10/19/2018,04:15:00,12.81,7.27,9.11,86.29,crbuoy
2018-10-19:04:30,10/19/2018,04:30:00,12.81,7.27,9.12,86.39,crbuoy
2018-10-19:04:45,10/19/2018,04:45:00,12.77,7.27,9.12,86.3,crbuoy
2018-10-19:05:00,10/19/2018,05:00:00,12.77,7.26,9.12,86.26,crbuoy
2018-10-19:05:15,10/19/2018,05:15:00,12.74,7.26,9.11,86.17,crbuoy
2018-10-19:05:30,10/19/2018,05:30:00,12.72,7.26,9.14,86.39,crbuoy
2018-10-19:05:45,10/19/2018,05:45:00,12.69,7.26,9.14,86.36,crbuoy
2018-10-19:06:00,10/19/2018,06:00:00,12.67,7.27,9.18,86.68,crbuoy
2018-10-19:06:15,10/19/2018,06:15:00,12.66,7.26,9.19,86.7,crbuoy
2018-10-19:06:30,10/19/2018,06:30:00,12.63,7.26,9.18,86.59,crbuoy
2018-10-19:06:45,10/19/2018,06:45:00,12.62,7.27,9.19,86.69,crbuoy
2018-10-19:07:00,10/19/2018,07:00:00,12.62,7.27,9.19,86.62,crbuoy
2018-10-19:07:15,10/19/2018,07:15:00,12.56,7.26,9.21,86.7,crbuoy
2018-10-19:07:30,10/19/2018,07:30:00,12.55,7.27,9.21,86.7,crbuoy
2018-10-19:07:45,10/19/2018,07:45:00,12.56,7.27,9.2,86.62,crbuoy
2018-10-19:08:00,10/19/2018,08:00:00,12.54,7.26,9.21,86.66,crbuoy
2018-10-19:08:15,10/19/2018,08:15:00,12.52,7.27,9.22,86.77,crbuoy
2018-10-19:08:30,10/19/2018,08:30:00,12.5,7.27,9.23,86.84,crbuoy
2018-10-19:08:45,10/19/2018,08:45:00,12.51,7.28,9.24,86.86,crbuoy
2018-10-19:09:00,10/19/2018,09:00:00,12.51,7.28,9.24,86.9,crbuoy
2018-10-19:09:15,10/19/2018,09:15:00,12.53,7.28,9.25,87,crbuoy
2018-10-19:09:30,10/19/2018,09:30:00,12.53,7.28,9.22,86.73,crbuoy
2018-10-19:09:45,10/19/2018,09:45:00,12.54,7.28,9.24,86.96,crbuoy
2018-10-19:10:00,10/19/2018,10:00:00,12.54,7.29,9.27,87.23,crbuoy
2018-10-19:10:15,10/19/2018,10:15:00,12.56,7.3,9.3,87.61,crbuoy
2018-10-19:10:30,10/19/2018,10:30:00,12.62,7.3,9.31,87.78,crbuoy
2018-10-19:10:45,10/19/2018,10:45:00,12.62,7.3,9.31,87.74,crbuoy
2018-10-19:11:00,10/19/2018,11:00:00,12.68,7.31,9.31,87.93,crbuoy
2018-10-19:11:15,10/19/2018,11:15:00,12.76,7.3,9.33,88.22,crbuoy
2018-10-19:11:30,10/19/2018,11:30:00,12.8,7.32,9.34,88.37,crbuoy
2018-10-19:11:45,10/19/2018,11:45:00,12.96,7.33,9.36,88.94,crbuoy
2018-10-19:12:00,10/19/2018,12:00:00,12.98,7.32,9.37,89.04,crbuoy
2018-10-19:12:15,10/19/2018,12:15:00,12.95,7.33,9.4,89.3,crbuoy
2018-10-19:12:30,10/19/2018,12:30:00,12.83,7.29,9.33,88.33,crbuoy
2018-10-19:12:45,10/19/2018,12:45:00,13.13,7.35,9.44,90.07,crbuoy
2018-10-19:13:00,10/19/2018,13:00:00,12.97,7.32,9.37,89.06,crbuoy
2018-10-19:13:15,10/19/2018,13:15:00,12.91,7.29,9.33,88.54,crbuoy
2018-10-19:13:30,10/19/2018,13:30:00,12.92,7.33,9.36,88.84,crbuoy
2018-10-19:13:45,10/19/2018,13:45:00,12.92,7.29,9.33,88.56,crbuoy
2018-10-19:14:00,10/19/2018,14:00:00,12.78,7.27,9.32,88.2,crbuoy
2018-10-19:14:15,10/19/2018,14:15:00,12.67,7.28,9.38,88.5,crbuoy
2018-10-19:14:30,10/19/2018,14:30:00,12.75,7.3,9.39,88.85,crbuoy
2018-10-19:14:45,10/19/2018,14:45:00,12.74,7.29,9.4,88.85,crbuoy
2018-10-19:15:00,10/19/2018,15:00:00,12.77,7.31,9.41,89.05,crbuoy
2018-10-19:15:15,10/19/2018,15:15:00,12.71,7.29,9.39,88.69,crbuoy
2018-10-19:15:30,10/19/2018,15:30:00,12.75,7.3,9.42,89.08,crbuoy
2018-10-19:15:45,10/19/2018,15:45:00,12.73,7.3,9.41,88.99,crbuoy
2018-10-19:16:00,10/19/2018,16:00:00,12.74,7.3,9.46,89.39,crbuoy
2018-10-19:16:15,10/19/2018,16:15:00,12.68,7.3,9.45,89.18,crbuoy
2018-10-19:16:30,10/19/2018,16:30:00,12.63,7.3,9.45,89.13,crbuoy
2018-10-19:16:45,10/19/2018,16:45:00,12.64,7.3,9.42,88.89,crbuoy
2018-10-19:17:00,10/19/2018,17:00:00,12.64,7.31,9.48,89.45,crbuoy
2018-10-19:17:15,10/19/2018,17:15:00,12.64,7.31,9.5,89.56,crbuoy
2018-10-19:17:30,10/19/2018,17:30:00,12.57,7.29,9.48,89.24,crbuoy
2018-10-19:17:45,10/19/2018,17:45:00,12.54,7.3,9.49,89.36,crbuoy
2018-10-19:18:00,10/19/2018,18:00:00,12.51,7.3,9.46,88.92,crbuoy
2018-10-19:18:15,10/19/2018,18:15:00,12.53,7.3,9.43,88.73,crbuoy
2018-10-19:18:30,10/19/2018,18:30:00,12.53,7.3,9.41,88.58,crbuoy
2018-10-19:18:45,10/19/2018,18:45:00,12.53,7.3,9.41,88.51,crbuoy
2018-10-19:19:00,10/19/2018,19:00:00,12.52,7.3,9.4,88.45,crbuoy
2018-10-19:19:15,10/19/2018,19:15:00,12.53,7.3,9.4,88.48,crbuoy
2018-10-19:19:30,10/19/2018,19:30:00,12.52,7.3,9.4,88.47,crbuoy
2018-10-19:19:45,10/19/2018,19:45:00,12.53,7.3,9.4,88.44,crbuoy
2018-10-19:20:00,10/19/2018,20:00:00,12.54,7.3,9.4,88.49,crbuoy
2018-10-19:20:15,10/19/2018,20:15:00,12.54,7.3,9.39,88.35,crbuoy
2018-10-19:20:30,10/19/2018,20:30:00,12.5,7.3,9.41,88.52,crbuoy
2018-10-19:20:45,10/19/2018,20:45:00,12.5,7.3,9.44,88.74,crbuoy
2018-10-19:21:00,10/19/2018,21:00:00,12.52,7.31,9.42,88.64,crbuoy
2018-10-19:21:15,10/19/2018,21:15:00,12.49,7.31,9.42,88.6,crbuoy
2018-10-19:21:30,10/19/2018,21:30:00,12.49,7.31,9.43,88.68,crbuoy
2018-10-19:21:45,10/19/2018,21:45:00,12.5,7.31,9.43,88.67,crbuoy
