Fecha,Hora,CO ppm,O3 ppb,SO2 ppb,NO pbb,NO2  pbb,NOX pbb,PM10 (µg/m3)-Promedio de 24 horas
2010-01-01,00,<LD,16,0.3,---,---,---,16.5
2010-01-01,01,<LD,14,0.4,---,---,---,16.5
2010-01-01,02,<LD,9,0.4,---,---,---,16.5
2010-01-01,03,<LD,16,0.3,---,---,---,16.3
2010-01-01,04,<LD,16,0.3,---,---,---,16.3
2010-01-01,05,<LD,8,0.4,---,---,---,16.1
2010-01-01,06,<LD,9,0.4,---,---,---,15.8
2010-01-01,07,<LD,13,0.4,---,---,---,15.5
2010-01-01,08,<LD,12,0.3,---,---,---,14.9
2010-01-01,09,<LD,10,0.3,---,---,---,14.4
2010-01-01,10,<LD,9,0.3,---,---,---,13.1
2010-01-01,11,<LD,9,0.3,---,---,---,12.1
2010-01-01,12,<LD,11,0.3,---,---,---,11.5
2010-01-01,13,<LD,12,0.3,---,---,---,9.7
2010-01-01,14,<LD,13,0.3,---,---,---,7.5
2010-01-01,15,<LD,14,0.3,---,---,---,6.9
2010-01-01,16,<LD,15,0.3,---,---,---,6.7
2010-01-01,17,<LD,16,0.3,---,---,---,6.4
2010-01-01,18,<LD,15,0.3,---,---,---,7.1
2010-01-01,19,<LD,12,0.3,---,---,---,6.9
2010-01-01,20,<LD,10,0.3,---,---,---,6.4
2010-01-01,21,<LD,9,0.3,---,---,---,6.0
2010-01-01,22,<LD,10,0.3,---,---,---,6.1
2010-01-01,23,<LD,9,0.3,---,---,---,5.9
2010-01-02,00,<LD,9,0.3,---,---,---,5.5
2010-01-02,01,<LD,10,0.3,---,---,---,5.5
2010-01-02,02,<LD,8,0.3,---,---,---,5.5
2010-01-02,03,<LD,7,0.3,---,---,---,5.5
2010-01-02,04,<LD,6,0.3,---,---,---,5.4
2010-01-02,05,<LD,5,0.3,---,---,---,5.3
2010-01-02,06,<LD,6,0.3,---,---,---,5.4
2010-01-02,07,<LD,8,0.4,---,---,---,5.5
2010-01-02,08,<LD,10,0.4,---,---,---,5.6
2010-01-02,09,<LD,12,0.5,---,---,---,5.7
2010-01-02,10,<LD,12,0.6,---,---,---,5.8
2010-01-02,11,<LD,12,0.7,---,---,---,5.8
2010-01-02,12,<LD,13,0.7,---,---,---,5.6
2010-01-02,13,<LD,15,0.5,---,---,---,5.5
2010-01-02,14,<LD,15,0.5,---,---,---,5.5
2010-01-02,15,<LD,16,0.5,---,---,---,5.5
2010-01-02,16,<LD,17,0.7,---,---,---,5.5
2010-01-02,17,<LD,17,0.7,---,---,---,5.5
2010-01-02,18,<LD,17,0.6,---,---,---,4.4
2010-01-02,19,<LD,18,0.5,---,---,---,4.5
2010-01-02,20,<LD,16,0.9,---,---,---,4.5
2010-01-02,21,0.04,13,0.7,---,---,---,4.8
2010-01-02,22,<LD,17,0.5,---,---,---,5.0
2010-01-02,23,<LD,20,0.4,---,---,---,5.6
2010-01-03,00,<LD,22,0.3,---,---,---,6.3
2010-01-03,01,<LD,20,0.3,---,---,---,6.6
2010-01-03,02,<LD,19,0.3,---,---,---,6.8
2010-01-03,03,<LD,18,0.3,---,---,---,7.1
2010-01-03,04,<LD,18,0.3,---,---,---,7.4
2010-01-03,05,<LD,18,0.3,---,---,---,7.7
2010-01-03,06,<LD,17,0.3,---,---,---,7.8
2010-01-03,07,<LD,18,0.3,---,---,---,7.8
2010-01-03,08,<LD,21,0.3,---,---,---,8.0
2010-01-03,09,<LD,24,0.3,---,---,---,8.2
2010-01-03,10,<LD,26,0.3,---,---,---,8.4
2010-01-03,11,<LD,26,0.3,---,---,---,8.5
2010-01-03,12,<LD,27,0.3,---,---,---,9.0
2010-01-03,13,<LD,27,0.3,---,---,---,9.4
2010-01-03,14,<LD,28,0.3,---,---,---,10.6
2010-01-03,15,<LD,27,0.3,---,---,---,11.6
2010-01-03,16,<LD,26,0.3,---,---,---,12.2
2010-01-03,17,<LD,25,0.3,---,---,---,13.3
2010-01-03,18,<LD,24,0.3,---,---,---,13.9
2010-01-03,19,<LD,24,0.3,---,---,---,15.1
2010-01-03,20,<LD,20,0.3,---,---,---,15.6
2010-01-03,21,<LD,19,0.3,---,---,---,15.4
2010-01-03,22,<LD,21,0.3,---,---,---,15.3
2010-01-03,23,<LD,21,0.3,---,---,---,14.7
2010-01-04,00,<LD,20,0.3,---,---,---,14.1
2010-01-04,01,<LD,21,0.3,---,---,---,13.7
2010-01-04,02,<LD,23,0.3,---,---,---,13.3
2010-01-04,03,<LD,21,0.3,---,---,---,13.3
2010-01-04,04,<LD,17,0.3,---,---,---,13.0
2010-01-04,05,<LD,17,0.3,---,---,---,12.7
2010-01-04,06,<LD,14,0.3,---,---,---,12.6
2010-01-04,07,<LD,16,0.3,---,---,---,12.6
2010-01-04,08,<LD,20,0.3,---,---,---,12.6
2010-01-04,09,<LD,22,0.3,---,---,---,12.7
2010-01-04,10,<LD,24,0.3,---,---,---,12.7
2010-01-04,11,<LD,25,0.3,---,---,---,12.7
2010-01-04,12,<LD,25,0.3,---,---,---,12.3
2010-01-04,13,<LD,24,0.3,---,---,---,11.9
2010-01-04,14,<LD,21,0.3,---,---,---,10.7
2010-01-04,15,<LD,20,0.3,---,---,---,10.3
2010-01-04,16,<LD,22,0.3,---,---,---,9.8
2010-01-04,17,<LD,24,0.3,---,---,---,8.7
2010-01-04,18,<LD,26,0.3,---,---,---,8.0
2010-01-04,19,<LD,25,0.3,---,---,---,6.9
2010-01-04,20,<LD,21,0.3,---,---,---,6.6
2010-01-04,21,0.09,15,0.3,---,---,---,7.3
2010-01-04,22,<LD,28,0.3,---,---,---,7.3
2010-01-04,23,<LD,13,0.3,---,---,---,7.5
2010-01-05,00,<LD,22,0.3,---,---,---,8.1
2010-01-05,01,<LD,22,0.3,---,---,---,8.6
2010-01-05,02,<LD,23,0.3,---,---,---,8.9
2010-01-05,03,<LD,19,0.3,---,---,---,8.9
2010-01-05,04,<LD,14,0.3,---,---,---,9.1
2010-01-05,05,<LD,10,0.3,---,---,---,9.3
2010-01-05,06,<LD,13,0.3,---,---,---,9.3
2010-01-05,07,<LD,15,0.3,---,---,---,9.4
2010-01-05,08,0.04,18,0.3,---,---,---,9.4
2010-01-05,09,<LD,22,0.3,---,---,---,9.0
2010-01-05,10,<LD,23,0.3,---,---,---,8.7
2010-01-05,11,<LD,18,0.3,---,---,---,8.5
2010-01-05,12,<LD,16,0.3,---,---,---,8.4
2010-01-05,13,<LD,15,0.3,---,---,---,9.3
2010-01-05,14,<LD,17,0.3,---,---,---,9.7
2010-01-05,15,<LD,17,0.3,---,---,---,9.2
2010-01-05,16,<LD,17,0.3,---,---,---,9.6
2010-01-05,17,<LD,17,0.3,---,---,---,9.6
2010-01-05,18,<LD,18,0.3,---,---,---,9.6
2010-01-05,19,<LD,14,0.4,---,---,---,13.6
2010-01-05,20,<LD,8,0.4,---,---,---,15.3
2010-01-05,21,<LD,11,0.3,---,---,---,15.8
2010-01-05,22,<LD,8,0.3,---,---,---,16.9
2010-01-05,23,<LD,6,0.3,---,---,---,17.6
2010-01-06,00,<LD,9,0.3,---,---,---,17.8
2010-01-06,01,<LD,11,0.3,---,---,---,18.3
2010-01-06,02,<LD,8,0.3,---,---,---,19.3
2010-01-06,03,<LD,5,0.4,---,---,---,20.7
2010-01-06,04,<LD,6,0.3,---,---,---,21.4
2010-01-06,05,<LD,7,0.3,---,---,---,21.4
2010-01-06,06,<LD,6,0.3,---,---,---,21.3
2010-01-06,07,0.06,6,0.7,---,---,---,21.0
2010-01-06,08,<LD,7,0.7,---,---,---,20.7
2010-01-06,09,<LD,6,0.4,---,---,---,20.7
2010-01-06,10,<LD,7,0.3,---,---,---,20.7
2010-01-06,11,<LD,9,0.3,---,---,---,37.9
2010-01-06,12,<LD,10,0.3,---,---,---,47.6
2010-01-06,13,<LD,11,0.3,---,---,---,47.2
2010-01-06,14,<LD,12,0.3,---,---,---,47.9
2010-01-06,15,<LD,13,0.3,---,---,---,50.4
2010-01-06,16,<LD,14,0.3,---,---,---,51.2
2010-01-06,17,<LD,15,0.3,---,---,---,52.0
2010-01-06,18,<LD,17,0.3,---,---,---,52.8
2010-01-06,19,<LD,17,0.3,---,---,---,54.4
2010-01-06,20,<LD,13,0.3,---,---,---,58.5
2010-01-06,21,<LD,8,0.3,---,---,---,59.2
2010-01-06,22,<LD,8,0.3,---,---,---,64.6
2010-01-06,23,<LD,8,0.3,---,---,---,65.2
2010-01-07,00,<LD,7,0.3,---,---,---,65.0
2010-01-07,01,<LD,6,0.3,---,---,---,64.1
2010-01-07,02,<LD,6,0.3,---,---,---,64.0
2010-01-07,03,<LD,4,0.3,---,---,---,63.6
2010-01-07,04,<LD,3,0.3,---,---,---,63.5
2010-01-07,05,<LD,1,0.3,---,---,---,65.8
2010-01-07,06,<LD,4,0.4,---,---,---,68.7
2010-01-07,07,0.04,9,0.5,---,---,---,71.8
2010-01-07,08,0.07,14,0.5,---,---,---,75.3
2010-01-07,09,<LD,16,0.5,---,---,---,79.1
2010-01-07,10,<LD,19,0.4,---,---,---,83.3
2010-01-07,11,<LD,19,0.5,---,---,---,----
2010-01-07,12,<LD,19,0.5,---,---,---,----
2010-01-07,13,<LD,18,0.6,---,---,---,----
2010-01-07,14,<LD,19,0.6,---,---,---,----
2010-01-07,15,<LD,19,0.6,---,---,---,----
2010-01-07,16,---,---,---,---,---,---,----
2010-01-07,17,---,---,---,---,---,---,----
2010-01-07,18,---,---,---,---,---,---,----
2010-01-07,19,---,---,---,---,---,---,----
2010-01-07,20,---,---,---,---,---,---,----
2010-01-07,21,---,---,---,---,---,---,----
2010-01-07,22,---,---,---,---,---,---,----
2010-01-07,23,---,---,---,---,---,---,----
2010-01-08,00,---,---,---,---,---,---,----
2010-01-08,01,---,---,---,---,---,---,----
2010-01-08,02,---,---,---,---,---,---,----
2010-01-08,03,---,---,---,---,---,---,----
2010-01-08,04,---,---,---,---,---,---,----
2010-01-08,05,---,---,---,---,---,---,----
2010-01-08,06,---,---,---,---,---,---,----
2010-01-08,07,---,---,---,---,---,---,----
2010-01-08,08,---,---,---,---,---,---,----
2010-01-08,09,---,---,---,---,---,---,----
2010-01-08,10,---,---,---,---,---,---,----
2010-01-08,11,---,---,---,---,---,---,----
2010-01-08,12,---,---,---,---,---,---,----
2010-01-08,13,---,---,---,---,---,---,----
2010-01-08,14,---,---,---,---,---,---,----
2010-01-08,15,---,---,---,---,---,---,----
2010-01-08,16,---,---,---,---,---,---,----
2010-01-08,17,---,---,---,---,---,---,----
2010-01-08,18,---,---,---,---,---,---,----
2010-01-08,19,---,---,---,---,---,---,----
2010-01-08,20,---,---,---,---,---,---,----
2010-01-08,21,---,---,---,---,---,---,----
2010-01-08,22,---,---,---,---,---,---,----
2010-01-08,23,---,---,---,---,---,---,----
2010-01-09,00,---,---,---,---,---,---,----
2010-01-09,01,---,---,---,---,---,---,----
2010-01-09,02,---,---,---,---,---,---,----
2010-01-09,03,---,---,---,---,---,---,----
2010-01-09,04,---,---,---,---,---,---,----
2010-01-09,05,---,---,---,---,---,---,----
2010-01-09,06,---,---,---,---,---,---,----
2010-01-09,07,---,---,---,---,---,---,----
2010-01-09,08,---,---,---,---,---,---,----
2010-01-09,09,---,---,---,---,---,---,----
2010-01-09,10,---,---,---,---,---,---,----
2010-01-09,11,---,---,---,---,---,---,----
2010-01-09,12,---,---,---,---,---,---,----
2010-01-09,13,---,---,---,---,---,---,----
2010-01-09,14,---,---,---,---,---,---,----
2010-01-09,15,---,---,---,---,---,---,----
2010-01-09,16,---,---,---,---,---,---,----
2010-01-09,17,---,---,---,---,---,---,----
2010-01-09,18,---,---,---,---,---,---,----
2010-01-09,19,---,---,---,---,---,---,----
2010-01-09,20,---,---,---,---,---,---,----
2010-01-09,21,---,---,---,---,---,---,----
2010-01-09,22,---,---,---,---,---,---,----
2010-01-09,23,---,---,---,---,---,---,----
2010-01-10,00,---,---,---,---,---,---,----
2010-01-10,01,---,---,---,---,---,---,----
2010-01-10,02,---,---,---,---,---,---,----
2010-01-10,03,---,---,---,---,---,---,----
2010-01-10,04,---,---,---,---,---,---,----
2010-01-10,05,---,---,---,---,---,---,----
2010-01-10,06,---,---,---,---,---,---,----
2010-01-10,07,---,---,---,---,---,---,----
2010-01-10,08,---,---,---,---,---,---,----
2010-01-10,09,---,---,---,---,---,---,----
2010-01-10,10,---,---,---,---,---,---,----
2010-01-10,11,---,---,---,---,---,---,----
2010-01-10,12,---,---,---,---,---,---,----
2010-01-10,13,---,---,---,---,---,---,----
2010-01-10,14,---,---,---,---,---,---,----
2010-01-10,15,---,---,---,---,---,---,----
2010-01-10,16,---,---,---,---,---,---,----
2010-01-10,17,---,---,---,---,---,---,----
2010-01-10,18,---,---,---,---,---,---,----
2010-01-10,19,---,---,---,---,---,---,----
2010-01-10,20,---,---,---,---,---,---,----
2010-01-10,21,---,---,---,---,---,---,----
2010-01-10,22,---,---,---,---,---,---,----
2010-01-10,23,---,---,---,---,---,---,----
2010-01-11,00,---,---,---,---,---,---,----
2010-01-11,01,---,---,---,---,---,---,----
2010-01-11,02,---,---,---,---,---,---,----
2010-01-11,03,---,---,---,---,---,---,----
2010-01-11,04,---,---,---,---,---,---,----
2010-01-11,05,---,---,---,---,---,---,----
2010-01-11,06,---,---,---,---,---,---,----
2010-01-11,07,---,---,---,---,---,---,----
2010-01-11,08,---,---,---,---,---,---,----
2010-01-11,09,<LD,19,0.4,2.5,4.0,7.4,----
2010-01-11,10,<LD,24,0.4,1.8,3.5,6.3,----
2010-01-11,11,<LD,30,0.3,0.9,2.2,3.6,----
2010-01-11,12,<LD,31,0.3,0.6,3.1,4.3,----
2010-01-11,13,<LD,30,0.3,1.0,4.1,5.4,----
2010-01-11,14,<LD,22,0.3,1.3,7.0,8.8,----
2010-01-11,15,<LD,17,0.3,1.6,6.8,9.1,----
2010-01-11,16,<LD,20,0.3,0.5,5.6,6.5,----
2010-01-11,17,0.04,18,0.3,2.8,7.7,11.5,----
2010-01-11,18,0.04,19,0.3,1.6,7.8,10.5,----
2010-01-11,19,<LD,22,0.3,0.7,4.7,6.3,----
2010-01-11,20,<LD,21,0.3,0.6,5.1,5.6,----
2010-01-11,21,<LD,21,0.3,0.6,4.1,4.7,----
2010-01-11,22,<LD,25,0.3,1.2,4.9,6.2,----
2010-01-11,23,<LD,22,0.3,0.4,0.5,0.6,----
2010-01-12,00,<LD,11,0.3,0.6,1.0,1.8,----
2010-01-12,01,<LD,8,0.3,0.4,1.0,1.0,----
2010-01-12,02,<LD,8,0.3,0.4,0.4,0.5,----
2010-01-12,03,<LD,8,0.3,0.4,0.3,0.4,----
2010-01-12,04,<LD,9,0.3,0.4,0.4,0.4,----
2010-01-12,05,<LD,9,0.3,0.4,0.3,0.4,----
2010-01-12,06,<LD,9,0.3,0.4,0.4,0.5,----
2010-01-12,07,<LD,9,0.3,0.5,0.5,1.0,----
2010-01-12,08,<LD,9,0.3,0.6,0.4,1.2,18.3
2010-01-12,09,<LD,10,0.3,0.5,0.5,1.2,19.1
2010-01-12,10,<LD,11,0.3,0.5,0.4,1.0,19.5
2010-01-12,11,<LD,11,0.3,1.2,1.2,2.7,19.9
2010-01-12,12,<LD,12,0.3,0.5,0.4,0.9,22.1
2010-01-12,13,<LD,12,0.3,1.3,1.2,2.7,22.8
2010-01-12,14,<LD,13,0.3,0.4,0.5,0.7,23.6
2010-01-12,15,<LD,14,0.3,---,---,---,24.8
2010-01-12,16,<LD,15,0.3,---,---,---,27.4
2010-01-12,17,<LD,14,0.3,1.4,1.0,3.1,30.8
2010-01-12,18,<LD,13,0.3,0.7,0.6,1.4,35.3
2010-01-12,19,<LD,12,0.3,1.4,1.3,3.2,40.3
2010-01-12,20,<LD,8,0.4,1.3,4.6,6.5,43.3
2010-01-12,21,<LD,3,0.5,1.6,10.5,13.1,44.5
2010-01-12,22,<LD,6,0.4,2.0,6.9,9.7,54.3
2010-01-12,23,<LD,9,0.3,0.4,1.1,1.6,60.9
2010-01-13,00,<LD,9,0.3,0.4,1.2,1.3,65.5
2010-01-13,01,<LD,5,0.3,0.6,2.8,3.7,71.6
2010-01-13,02,<LD,3,0.3,0.9,5.4,7.0,77.4
2010-01-13,03,<LD,3,0.4,0.4,4.0,4.4,83.5
2010-01-13,04,<LD,2,0.4,0.6,4.1,5.1,89.6
2010-01-13,05,<LD,2,0.4,0.5,3.6,4.1,95.8
2010-01-13,06,<LD,1,0.5,2.5,6.2,10.0,98.8
2010-01-13,07,0.06,4,0.6,8.6,8.4,18.5,104.5
2010-01-13,08,<LD,8,0.4,7.6,2.8,11.2,105.6
2010-01-13,09,<LD,10,0.4,1.0,0.8,2.2,106.2
2010-01-13,10,<LD,11,0.3,0.6,0.6,1.5,106.7
2010-01-13,11,<LD,13,0.3,0.7,0.6,1.6,107.0
2010-01-13,12,<LD,14,0.3,0.4,0.6,1.0,105.6
2010-01-13,13,<LD,14,0.3,0.6,0.5,1.2,105.1
2010-01-13,14,<LD,14,0.3,0.6,0.5,0.8,104.5
2010-01-13,15,<LD,15,0.3,0.5,0.5,1.1,104.1
2010-01-13,16,---,14,---,1.0,0.7,1.8,102.4
2010-01-13,17,<LD,15,0.4,1.1,0.6,1.7,99.4
2010-01-13,18,<LD,14,0.4,0.5,0.4,0.7,98.8
2010-01-13,19,<LD,15,0.4,0.4,0.4,0.6,96.6
2010-01-13,20,<LD,13,0.3,0.4,1.2,1.6,101.2
2010-01-13,21,0.06,7,0.4,1.1,6.4,8.2,102.5
2010-01-13,22,0.05,8,0.4,0.5,5.6,6.4,96.1
2010-01-13,23,0.04,9,0.4,0.6,4.6,5.4,92.3
2010-01-14,00,0.04,5,0.4,0.4,5.2,5.9,89.2
2010-01-14,01,<LD,3,0.4,0.4,3.5,4.1,84.3
2010-01-14,02,<LD,1,0.4,1.3,5.9,8.3,79.6
2010-01-14,03,<LD,<LD,0.5,1.7,6.1,8.7,74.8
2010-01-14,04,0.05,<LD,0.5,6.1,6.1,13.5,69.8
2010-01-14,05,<LD,<LD,0.5,0.8,6.7,8.3,64.3
2010-01-14,06,0.05,1,0.6,8.3,6.1,15.7,61.7
2010-01-14,07,0.10,2,0.6,15.0,6.9,23.3,56.4
2010-01-14,08,0.23,4,0.6,19.8,5.9,27.2,55.9
2010-01-14,09,0.09,9,0.5,5.0,2.3,8.2,55.1
2010-01-14,10,<LD,11,0.4,0.5,0.5,1.0,54.1
2010-01-14,11,<LD,12,0.5,0.4,0.4,0.8,55.2
2010-01-14,12,<LD,13,0.4,0.8,0.5,1.6,55.8
2010-01-14,13,<LD,14,0.4,1.0,1.1,2.8,56.3
2010-01-14,14,<LD,16,0.4,1.3,2.6,4.8,56.3
2010-01-14,15,<LD,18,0.4,0.6,1.6,2.8,56.7
2010-01-14,16,<LD,17,0.4,0.8,1.9,3.3,59.4
2010-01-14,17,<LD,16,0.4,0.6,1.1,2.3,62.0
2010-01-14,18,<LD,17,0.4,0.4,0.5,0.9,63.9
2010-01-14,19,<LD,14,0.4,1.0,1.7,3.0,63.2
2010-01-14,20,<LD,9,0.4,1.2,4.1,6.1,58.6
2010-01-14,21,<LD,4,0.4,1.2,7.2,9.5,57.1
2010-01-14,22,<LD,3,0.4,1.0,5.9,7.7,56.0
2010-01-14,23,<LD,5,0.4,0.5,4.7,5.4,55.0
2010-01-15,00,<LD,6,0.4,0.4,3.7,4.4,54.8
2010-01-15,01,<LD,7,0.4,0.4,2.8,3.3,54.3
2010-01-15,02,<LD,6,0.4,0.4,3.3,3.9,55.2
2010-01-15,03,<LD,4,0.4,0.4,3.5,4.1,55.6
2010-01-15,04,<LD,2,0.5,0.4,3.9,4.3,56.8
2010-01-15,05,<LD,<LD,0.6,0.9,6.5,8.3,56.9
2010-01-15,06,0.07,2,2.1,8.7,10.3,20.4,56.7
2010-01-15,07,---,---,---,---,---,---,58.3
2010-01-15,08,---,---,---,---,---,---,59.7
2010-01-15,09,---,---,---,---,---,---,61.3
2010-01-15,10,0.33,16,0.6,1.2,1.1,2.3,63.5
2010-01-15,11,0.18,19,0.4,1.9,2.4,5.0,62.8
2010-01-15,12,0.09,21,0.4,1.0,2.1,3.6,60.6
2010-01-15,13,0.05,19,0.4,4.0,3.7,8.4,60.4
2010-01-15,14,0.04,20,0.4,1.2,1.9,3.7,59.9
2010-01-15,15,0.04,20,0.5,5.4,5.2,11.2,58.7
2010-01-15,16,<LD,21,0.4,1.1,1.9,3.7,55.6
2010-01-15,17,<LD,21,0.4,1.2,2.7,4.6,52.5
2010-01-15,18,<LD,21,0.5,0.8,2.1,3.1,48.3
2010-01-15,19,<LD,19,0.4,0.9,2.3,3.4,47.7
2010-01-15,20,0.09,13,0.4,2.2,8.6,11.2,48.8
2010-01-15,21,0.59,4,0.7,14.8,20.3,36.3,55.2
2010-01-15,22,1.27,7,1.1,40.8,21.9,64.2,70.0
2010-01-15,23,0.15,8,0.4,0.7,8.4,9.2,75.1
2010-01-16,00,0.09,9,0.4,0.4,6.5,7.0,73.6
2010-01-16,01,0.05,15,0.3,0.4,3.3,3.5,74.0
2010-01-16,02,0.04,18,0.3,0.5,2.4,2.8,73.1
2010-01-16,03,<LD,16,0.4,0.4,2.5,2.6,72.9
2010-01-16,04,<LD,16,0.5,0.5,2.2,2.4,71.3
2010-01-16,05,<LD,20,0.3,0.6,1.8,2.1,70.3
2010-01-16,06,0.04,19,0.3,1.2,4.3,5.7,70.4
2010-01-16,07,0.06,17,0.3,1.1,5.1,6.9,70.3
2010-01-16,08,0.09,19,0.4,2.8,5.5,9.4,72.1
2010-01-16,09,0.08,27,0.3,0.9,2.4,3.7,77.0
2010-01-16,10,0.06,31,0.3,1.0,1.6,2.8,75.5
2010-01-16,11,0.04,32,0.3,0.4,1.0,1.6,77.1
2010-01-16,12,0.04,31,0.3,0.5,1.4,1.9,77.4
2010-01-16,13,<LD,31,0.3,0.4,1.3,2.0,77.8
2010-01-16,14,<LD,33,0.3,0.4,1.0,1.2,80.9
2010-01-16,15,<LD,33,0.3,0.4,0.8,1.0,81.4
2010-01-16,16,<LD,32,0.3,0.4,0.6,1.0,80.9
2010-01-16,17,<LD,33,0.3,0.4,0.8,1.1,80.6
2010-01-16,18,<LD,35,0.4,0.6,1.1,1.6,84.0
2010-01-16,19,<LD,35,0.3,0.4,1.5,1.8,87.8
2010-01-16,20,0.04,31,0.3,0.4,3.1,3.2,88.4
2010-01-16,21,0.06,27,0.3,0.7,4.0,4.7,85.2
2010-01-16,22,0.05,25,0.3,0.4,2.2,2.4,84.2
2010-01-16,23,<LD,23,0.3,0.4,1.4,1.8,85.1
2010-01-17,00,<LD,23,0.3,0.4,0.8,1.0,90.4
2010-01-17,01,<LD,21,0.3,0.4,1.3,1.5,96.4
2010-01-17,02,<LD,19,0.3,0.4,0.9,1.1,98.4
2010-01-17,03,<LD,9,0.4,0.9,11.7,12.9,99.2
2010-01-17,04,<LD,12,0.3,0.5,4.9,5.2,100.0
2010-01-17,05,<LD,12,0.3,0.4,1.2,1.5,99.9
2010-01-17,06,<LD,11,0.3,0.4,0.9,1.5,98.9
2010-01-17,07,<LD,11,0.3,0.5,0.4,0.7,98.2
2010-01-17,08,<LD,11,0.3,0.4,0.4,0.6,95.3
2010-01-17,09,<LD,11,0.3,0.4,0.3,0.4,88.6
2010-01-17,10,<LD,13,0.3,0.7,0.7,1.3,87.3
2010-01-17,11,<LD,15,0.3,0.4,0.4,0.5,86.5
2010-01-17,12,<LD,17,0.3,0.4,0.4,0.4,86.9
2010-01-17,13,<LD,18,0.3,0.4,0.4,0.4,88.3
2010-01-17,14,<LD,16,0.3,0.4,0.4,0.4,87.7
2010-01-17,15,<LD,15,0.3,0.4,0.3,0.4,88.1
2010-01-17,16,<LD,15,0.3,0.5,0.5,1.0,88.3
2010-01-17,17,<LD,16,0.3,0.5,0.5,0.9,88.9
2010-01-17,18,<LD,17,0.3,0.4,0.5,0.8,85.2
2010-01-17,19,<LD,16,0.3,0.5,1.1,1.8,81.2
2010-01-17,20,<LD,12,0.3,0.4,1.9,2.2,78.6
2010-01-17,21,<LD,10,0.3,0.4,2.3,2.8,75.1
2010-01-17,22,<LD,9,0.3,0.4,1.7,2.3,64.6
2010-01-17,23,<LD,8,0.3,0.4,2.7,3.2,59.5
2010-01-18,00,<LD,7,0.3,0.4,3.0,3.4,54.6
2010-01-18,01,<LD,4,0.3,0.4,3.2,3.4,49.1
2010-01-18,02,0.04,4,0.3,0.4,4.9,5.2,47.5
2010-01-18,03,0.06,2,0.4,1.1,6.3,8.1,46.8
2010-01-18,04,<LD,10,0.3,0.4,1.7,2.0,45.4
2010-01-18,05,<LD,11,0.3,0.4,1.2,1.5,46.3
2010-01-18,06,<LD,11,0.3,0.5,2.1,3.2,47.8
2010-01-18,07,0.09,10,0.4,2.3,4.7,8.0,48.3
2010-01-18,08,0.12,11,0.4,4.0,5.3,10.6,48.9
2010-01-18,09,0.06,13,0.3,2.1,2.1,5.1,49.1
2010-01-18,10,0.05,12,0.4,2.0,1.6,4.2,51.7
2010-01-18,11,<LD,13,0.4,1.8,1.6,4.2,50.9
2010-01-18,12,<LD,13,0.4,2.3,0.6,3.3,50.7
2010-01-18,13,0.05,15,0.4,2.8,0.8,3.7,49.2
2010-01-18,14,0.04,16,0.4,2.1,1.2,3.7,47.0
2010-01-18,15,<LD,16,0.4,1.1,1.3,3.1,46.0
2010-01-18,16,<LD,17,0.5,2.1,0.7,3.4,47.5
2010-01-18,17,<LD,24,0.5,1.2,2.9,4.8,60.9
2010-01-18,18,<LD,26,0.4,0.9,1.7,2.9,61.7
2010-01-18,19,<LD,18,0.3,0.4,0.5,0.6,71.9
2010-01-18,20,<LD,13,0.3,0.4,0.6,0.9,70.4
2010-01-18,21,<LD,12,0.3,0.4,0.4,0.8,68.4
2010-01-18,22,<LD,10,0.3,0.5,1.0,1.9,65.8
2010-01-18,23,<LD,12,0.3,0.4,0.5,0.7,66.7
2010-01-19,00,<LD,13,0.3,0.4,0.4,0.4,65.5
2010-01-19,01,<LD,13,0.3,0.4,0.4,0.4,64.4
2010-01-19,02,<LD,14,0.3,0.4,0.6,1.1,62.9
2010-01-19,03,<LD,14,0.3,0.4,0.5,0.7,61.6
2010-01-19,04,<LD,14,0.3,0.4,0.5,0.7,61.3
2010-01-19,05,<LD,14,0.3,0.5,1.3,1.8,62.5
2010-01-19,06,0.04,12,0.3,0.8,3.9,5.0,65.1
2010-01-19,07,0.11,10,0.4,3.9,7.4,12.7,64.3
2010-01-19,08,0.14,15,0.4,6.8,8.0,16.1,65.1
2010-01-19,09,0.10,22,0.4,3.5,3.8,8.1,68.7
2010-01-19,10,0.04,20,0.3,1.0,2.2,4.1,66.1
2010-01-19,11,<LD,22,0.3,0.6,1.3,2.5,66.6
2010-01-19,12,<LD,23,0.3,0.4,1.1,2.1,78.6
2010-01-19,13,<LD,20,0.3,0.4,0.6,1.1,83.9
2010-01-19,14,<LD,17,0.3,0.4,0.5,0.8,96.7
2010-01-19,15,<LD,16,0.3,1.5,1.6,1.9,105.4
2010-01-19,16,<LD,15,0.3,0.4,0.4,0.5,111.7
2010-01-19,17,<LD,15,0.3,0.6,0.6,1.5,99.4
2010-01-19,18,<LD,14,0.3,0.4,0.3,0.4,98.2
2010-01-19,19,<LD,15,0.3,0.4,0.4,0.4,86.7
2010-01-19,20,<LD,13,0.3,0.4,1.1,1.5,87.2
2010-01-19,21,<LD,15,0.3,0.4,0.6,0.8,89.3
2010-01-19,22,<LD,15,0.3,0.4,1.3,1.5,90.2
2010-01-19,23,<LD,13,0.3,0.4,1.3,1.9,88.5
2010-01-20,00,<LD,9,0.3,0.7,4.1,5.2,89.3
2010-01-20,01,<LD,10,0.3,0.4,2.5,3.0,89.9
