2010-03-25:20:00,2010-03-25,20,0.31,1.2,8.7,CALID-DE-AIRE-ANO-2010
2010-03-25:21:00,2010-03-25,21,0.27,1.1,6.1,CALID-DE-AIRE-ANO-2010
2010-03-25:22:00,2010-03-25,22,0.20,0.4,2.5,CALID-DE-AIRE-ANO-2010
2010-03-25:23:00,2010-03-25,23,0.17,0.4,1.2,CALID-DE-AIRE-ANO-2010
2010-03-26:00:00,2010-03-26,00,0.16,0.4,0.8,CALID-DE-AIRE-ANO-2010
2010-03-26:01:00,2010-03-26,01,0.16,0.4,1.0,CALID-DE-AIRE-ANO-2010
2010-03-26:02:00,2010-03-26,02,0.17,0.4,2.4,CALID-DE-AIRE-ANO-2010
2010-03-26:03:00,2010-03-26,03,0.17,0.5,3.0,CALID-DE-AIRE-ANO-2010
2010-03-26:04:00,2010-03-26,04,0.19,0.5,3.6,CALID-DE-AIRE-ANO-2010
2010-03-26:05:00,2010-03-26,05,0.18,0.4,1.9,CALID-DE-AIRE-ANO-2010
2010-03-26:06:00,2010-03-26,06,0.18,0.7,1.7,CALID-DE-AIRE-ANO-2010
2010-03-26:07:00,2010-03-26,07,0.22,2.1,4.2,CALID-DE-AIRE-ANO-2010
2010-03-26:08:00,2010-03-26,08,0.37,11.8,9.2,CALID-DE-AIRE-ANO-2010
2010-03-26:09:00,2010-03-26,09,0.24,5.1,4.7,CALID-DE-AIRE-ANO-2010
2010-03-26:10:00,2010-03-26,10,0.21,2.4,2.5,CALID-DE-AIRE-ANO-2010
2010-03-26:11:00,2010-03-26,11,0.23,2.2,2.0,CALID-DE-AIRE-ANO-2010
2010-03-26:12:00,2010-03-26,12,0.21,2.4,1.8,CALID-DE-AIRE-ANO-2010
2010-03-26:13:00,2010-03-26,13,0.20,1.1,1.3,CALID-DE-AIRE-ANO-2010
2010-03-26:14:00,2010-03-26,14,0.19,1.0,0.8,CALID-DE-AIRE-ANO-2010
2010-03-26:15:00,2010-03-26,15,0.19,3.0,1.7,CALID-DE-AIRE-ANO-2010
2010-03-26:16:00,2010-03-26,16,0.19,1.1,1.6,CALID-DE-AIRE-ANO-2010
2010-03-26:17:00,2010-03-26,17,0.20,1.7,2.0,CALID-DE-AIRE-ANO-2010
2010-03-26:18:00,2010-03-26,18,0.29,1.2,3.8,CALID-DE-AIRE-ANO-2010
2010-03-26:19:00,2010-03-26,19,0.39,0.5,6.9,CALID-DE-AIRE-ANO-2010
2010-03-26:20:00,2010-03-26,20,0.28,0.6,4.9,CALID-DE-AIRE-ANO-2010
2010-03-26:21:00,2010-03-26,21,0.28,0.4,4.9,CALID-DE-AIRE-ANO-2010
2010-03-26:22:00,2010-03-26,22,0.28,0.5,4.2,CALID-DE-AIRE-ANO-2010
2010-03-26:23:00,2010-03-26,23,0.24,0.4,2.3,CALID-DE-AIRE-ANO-2010
2010-03-27:00:00,2010-03-27,00,0.20,0.4,0.9,CALID-DE-AIRE-ANO-2010
2010-03-27:01:00,2010-03-27,01,0.18,0.4,0.5,CALID-DE-AIRE-ANO-2010
2010-03-27:02:00,2010-03-27,02,0.17,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-03-27:03:00,2010-03-27,03,0.18,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-03-27:04:00,2010-03-27,04,0.20,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-03-27:05:00,2010-03-27,05,0.23,0.4,0.9,CALID-DE-AIRE-ANO-2010
2010-03-27:06:00,2010-03-27,06,0.20,0.6,1.1,CALID-DE-AIRE-ANO-2010
2010-03-27:07:00,2010-03-27,07,0.25,0.5,2.1,CALID-DE-AIRE-ANO-2010
2010-03-27:08:00,2010-03-27,08,0.23,4.4,3.1,CALID-DE-AIRE-ANO-2010
2010-03-27:09:00,2010-03-27,09,0.28,1.2,3.9,CALID-DE-AIRE-ANO-2010
2010-03-27:10:00,2010-03-27,10,0.25,1.3,2.9,CALID-DE-AIRE-ANO-2010
2010-03-27:11:00,2010-03-27,11,0.25,0.8,1.9,CALID-DE-AIRE-ANO-2010
2010-03-27:12:00,2010-03-27,12,0.23,0.7,1.3,CALID-DE-AIRE-ANO-2010
2010-03-27:13:00,2010-03-27,13,0.22,0.6,1.2,CALID-DE-AIRE-ANO-2010
2010-03-27:14:00,2010-03-27,14,0.22,0.7,0.8,CALID-DE-AIRE-ANO-2010
2010-03-27:15:00,2010-03-27,15,0.20,0.4,0.6,CALID-DE-AIRE-ANO-2010
2010-03-27:16:00,2010-03-27,16,0.18,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-03-27:17:00,2010-03-27,17,0.17,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-03-27:18:00,2010-03-27,18,0.19,0.7,1.0,CALID-DE-AIRE-ANO-2010
2010-03-27:19:00,2010-03-27,19,0.24,0.4,2.5,CALID-DE-AIRE-ANO-2010
2010-03-27:20:00,2010-03-27,20,0.30,0.4,3.4,CALID-DE-AIRE-ANO-2010
2010-03-27:21:00,2010-03-27,21,0.22,0.4,1.1,CALID-DE-AIRE-ANO-2010
2010-03-27:22:00,2010-03-27,22,0.22,0.4,1.1,CALID-DE-AIRE-ANO-2010
2010-03-27:23:00,2010-03-27,23,0.25,0.4,1.8,CALID-DE-AIRE-ANO-2010
2010-03-28:00:00,2010-03-28,00,0.23,0.4,1.9,CALID-DE-AIRE-ANO-2010
2010-03-28:01:00,2010-03-28,01,0.22,0.4,1.2,CALID-DE-AIRE-ANO-2010
2010-03-28:02:00,2010-03-28,02,0.21,0.4,0.7,CALID-DE-AIRE-ANO-2010
2010-03-28:03:00,2010-03-28,03,0.22,0.4,1.5,CALID-DE-AIRE-ANO-2010
2010-03-28:04:00,2010-03-28,04,0.25,0.4,2.0,CALID-DE-AIRE-ANO-2010
2010-03-28:05:00,2010-03-28,05,0.30,0.4,4.5,CALID-DE-AIRE-ANO-2010
2010-03-28:06:00,2010-03-28,06,0.28,1.3,5.5,CALID-DE-AIRE-ANO-2010
2010-03-28:07:00,2010-03-28,07,0.34,1.4,6.1,CALID-DE-AIRE-ANO-2010
2010-03-28:08:00,2010-03-28,08,0.44,5.7,5.2,CALID-DE-AIRE-ANO-2010
2010-03-28:09:00,2010-03-28,09,0.23,0.5,1.4,CALID-DE-AIRE-ANO-2010
2010-03-28:10:00,2010-03-28,10,0.20,0.6,0.9,CALID-DE-AIRE-ANO-2010
2010-03-28:11:00,2010-03-28,11,0.21,1.7,1.9,CALID-DE-AIRE-ANO-2010
2010-03-28:12:00,2010-03-28,12,0.22,0.6,0.8,CALID-DE-AIRE-ANO-2010
2010-03-28:13:00,2010-03-28,13,0.21,0.4,0.3,CALID-DE-AIRE-ANO-2010
2010-03-28:14:00,2010-03-28,14,0.19,0.4,0.5,CALID-DE-AIRE-ANO-2010
2010-03-28:15:00,2010-03-28,15,0.17,0.7,0.5,CALID-DE-AIRE-ANO-2010
2010-03-28:16:00,2010-03-28,16,0.15,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-03-28:17:00,2010-03-28,17,0.14,0.4,0.3,CALID-DE-AIRE-ANO-2010
2010-03-28:18:00,2010-03-28,18,0.19,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-03-28:19:00,2010-03-28,19,0.23,0.6,2.4,CALID-DE-AIRE-ANO-2010
2010-03-28:20:00,2010-03-28,20,0.30,0.4,3.7,CALID-DE-AIRE-ANO-2010
2010-03-28:21:00,2010-03-28,21,0.29,0.4,2.4,CALID-DE-AIRE-ANO-2010
2010-03-28:22:00,2010-03-28,22,0.29,0.4,3.6,CALID-DE-AIRE-ANO-2010
2010-03-28:23:00,2010-03-28,23,0.30,0.5,4.6,CALID-DE-AIRE-ANO-2010
2010-03-29:00:00,2010-03-29,00,0.24,0.4,2.8,CALID-DE-AIRE-ANO-2010
2010-03-29:01:00,2010-03-29,01,0.21,0.4,1.0,CALID-DE-AIRE-ANO-2010
2010-03-29:02:00,2010-03-29,02,0.21,0.4,0.7,CALID-DE-AIRE-ANO-2010
2010-03-29:03:00,2010-03-29,03,0.20,0.4,0.5,CALID-DE-AIRE-ANO-2010
2010-03-29:04:00,2010-03-29,04,0.19,0.4,0.5,CALID-DE-AIRE-ANO-2010
2010-03-29:05:00,2010-03-29,05,0.19,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-03-29:06:00,2010-03-29,06,0.19,0.5,0.5,CALID-DE-AIRE-ANO-2010
2010-03-29:07:00,2010-03-29,07,0.24,0.8,2.7,CALID-DE-AIRE-ANO-2010
2010-03-29:08:00,2010-03-29,08,0.30,3.2,5.5,CALID-DE-AIRE-ANO-2010
2010-03-29:09:00,2010-03-29,09,0.29,4.5,7.7,CALID-DE-AIRE-ANO-2010
2010-03-29:10:00,2010-03-29,10,0.24,1.1,3.8,CALID-DE-AIRE-ANO-2010
2010-03-29:11:00,2010-03-29,11,0.23,0.7,2.6,CALID-DE-AIRE-ANO-2010
2010-03-29:12:00,2010-03-29,12,0.21,0.5,1.3,CALID-DE-AIRE-ANO-2010
2010-03-29:13:00,2010-03-29,13,0.23,0.7,1.3,CALID-DE-AIRE-ANO-2010
2010-03-29:14:00,2010-03-29,14,0.26,7.3,2.5,CALID-DE-AIRE-ANO-2010
2010-03-29:15:00,2010-03-29,15,0.26,2.3,2.3,CALID-DE-AIRE-ANO-2010
2010-03-29:16:00,2010-03-29,16,0.23,0.5,2.7,CALID-DE-AIRE-ANO-2010
2010-03-29:17:00,2010-03-29,17,0.24,0.4,1.0,CALID-DE-AIRE-ANO-2010
2010-03-29:18:00,2010-03-29,18,0.22,0.4,0.8,CALID-DE-AIRE-ANO-2010
2010-03-29:19:00,2010-03-29,19,0.19,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-03-29:20:00,2010-03-29,20,0.19,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-03-29:21:00,2010-03-29,21,0.18,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-03-29:22:00,2010-03-29,22,0.19,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-03-29:23:00,2010-03-29,23,0.18,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-03-30:00:00,2010-03-30,00,0.17,0.4,0.3,CALID-DE-AIRE-ANO-2010
2010-03-30:01:00,2010-03-30,01,0.17,0.4,0.3,CALID-DE-AIRE-ANO-2010
2010-03-30:02:00,2010-03-30,02,0.17,0.4,0.3,CALID-DE-AIRE-ANO-2010
2010-03-30:03:00,2010-03-30,03,0.17,0.4,0.3,CALID-DE-AIRE-ANO-2010
2010-03-30:04:00,2010-03-30,04,0.16,0.4,0.3,CALID-DE-AIRE-ANO-2010
2010-03-30:05:00,2010-03-30,05,0.16,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-03-30:06:00,2010-03-30,06,0.18,0.4,1.3,CALID-DE-AIRE-ANO-2010
2010-03-30:07:00,2010-03-30,07,0.18,0.4,2.8,CALID-DE-AIRE-ANO-2010
2010-03-30:08:00,2010-03-30,08,0.18,0.4,2.0,CALID-DE-AIRE-ANO-2010
2010-03-30:09:00,2010-03-30,09,0.18,0.4,0.9,CALID-DE-AIRE-ANO-2010
2010-03-30:10:00,2010-03-30,10,0.17,0.4,0.7,CALID-DE-AIRE-ANO-2010
2010-03-30:11:00,2010-03-30,11,0.17,0.5,0.6,CALID-DE-AIRE-ANO-2010
2010-03-30:12:00,2010-03-30,12,0.17,0.7,0.4,CALID-DE-AIRE-ANO-2010
2010-03-30:13:00,2010-03-30,13,0.18,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-03-30:14:00,2010-03-30,14,0.17,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-03-30:15:00,2010-03-30,15,0.17,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-03-30:16:00,2010-03-30,16,0.18,0.8,1.0,CALID-DE-AIRE-ANO-2010
2010-03-30:17:00,2010-03-30,17,0.19,0.7,1.0,CALID-DE-AIRE-ANO-2010
2010-03-30:18:00,2010-03-30,18,0.19,1.2,2.1,CALID-DE-AIRE-ANO-2010
2010-03-30:19:00,2010-03-30,19,0.21,0.6,2.4,CALID-DE-AIRE-ANO-2010
2010-03-30:20:00,2010-03-30,20,0.22,0.5,2.4,CALID-DE-AIRE-ANO-2010
2010-03-30:21:00,2010-03-30,21,0.21,0.3,2.2,CALID-DE-AIRE-ANO-2010
2010-03-30:22:00,2010-03-30,22,0.22,0.4,1.9,CALID-DE-AIRE-ANO-2010
2010-03-30:23:00,2010-03-30,23,0.24,0.5,2.5,CALID-DE-AIRE-ANO-2010
2010-03-31:00:00,2010-03-31,00,0.28,1.5,5.3,CALID-DE-AIRE-ANO-2010
2010-03-31:01:00,2010-03-31,01,0.30,1.6,5.8,CALID-DE-AIRE-ANO-2010
2010-03-31:02:00,2010-03-31,02,0.33,1.1,5.4,CALID-DE-AIRE-ANO-2010
2010-03-31:03:00,2010-03-31,03,0.34,6.4,5.4,CALID-DE-AIRE-ANO-2010
2010-03-31:04:00,2010-03-31,04,0.31,3.8,4.9,CALID-DE-AIRE-ANO-2010
2010-03-31:05:00,2010-03-31,05,0.27,4.4,4.8,CALID-DE-AIRE-ANO-2010
2010-03-31:06:00,2010-03-31,06,0.29,13.8,9.1,CALID-DE-AIRE-ANO-2010
2010-03-31:07:00,2010-03-31,07,0.40,23.7,4.6,CALID-DE-AIRE-ANO-2010
2010-03-31:08:00,2010-03-31,08,0.84,53.8,4.1,CALID-DE-AIRE-ANO-2010
2010-03-31:09:00,2010-03-31,09,0.55,26.7,7.1,CALID-DE-AIRE-ANO-2010
2010-03-31:10:00,2010-03-31,10,0.28,5.1,5.1,CALID-DE-AIRE-ANO-2010
2010-03-31:11:00,2010-03-31,11,0.31,6.0,6.1,CALID-DE-AIRE-ANO-2010
2010-03-31:12:00,2010-03-31,12,0.32,4.9,6.3,CALID-DE-AIRE-ANO-2010
2010-03-31:13:00,2010-03-31,13,0.30,2.1,5.0,CALID-DE-AIRE-ANO-2010
2010-03-31:14:00,2010-03-31,14,0.32,2.5,5.7,CALID-DE-AIRE-ANO-2010
2010-03-31:15:00,2010-03-31,15,0.31,1.4,5.0,CALID-DE-AIRE-ANO-2010
2010-03-31:16:00,2010-03-31,16,0.28,0.8,3.5,CALID-DE-AIRE-ANO-2010
2010-03-31:17:00,2010-03-31,17,0.32,2.0,6.6,CALID-DE-AIRE-ANO-2010
2010-03-31:18:00,2010-03-31,18,0.50,8.7,13.2,CALID-DE-AIRE-ANO-2010
2010-03-31:19:00,2010-03-31,19,0.22,0.5,1.4,CALID-DE-AIRE-ANO-2010
2010-03-31:20:00,2010-03-31,20,0.25,0.6,6.6,CALID-DE-AIRE-ANO-2010
2010-03-31:21:00,2010-03-31,21,0.29,0.6,6.4,CALID-DE-AIRE-ANO-2010
2010-03-31:22:00,2010-03-31,22,0.20,0.4,0.6,CALID-DE-AIRE-ANO-2010
2010-03-31:23:00,2010-03-31,23,0.19,0.4,0.3,CALID-DE-AIRE-ANO-2010
2010-04-01:00:00,2010-04-01,00,0.21,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-04-01:01:00,2010-04-01,01,0.15,0.5,0.4,CALID-DE-AIRE-ANO-2010
2010-04-01:02:00,2010-04-01,02,0.13,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-04-01:03:00,2010-04-01,03,0.12,0.4,0.3,CALID-DE-AIRE-ANO-2010
2010-04-01:04:00,2010-04-01,04,0.11,0.4,0.3,CALID-DE-AIRE-ANO-2010
2010-04-01:05:00,2010-04-01,05,0.12,0.4,0.3,CALID-DE-AIRE-ANO-2010
2010-04-01:06:00,2010-04-01,06,0.13,0.8,0.5,CALID-DE-AIRE-ANO-2010
2010-04-01:07:00,2010-04-01,07,0.14,0.8,0.7,CALID-DE-AIRE-ANO-2010
2010-04-01:08:00,2010-04-01,08,0.14,1.8,0.7,CALID-DE-AIRE-ANO-2010
2010-04-01:09:00,2010-04-01,09,0.13,0.8,0.3,CALID-DE-AIRE-ANO-2010
2010-04-01:10:00,2010-04-01,10,0.15,1.1,0.9,CALID-DE-AIRE-ANO-2010
2010-04-01:11:00,2010-04-01,11,0.16,0.9,0.4,CALID-DE-AIRE-ANO-2010
2010-04-01:12:00,2010-04-01,12,0.16,1.6,0.6,CALID-DE-AIRE-ANO-2010
2010-04-01:13:00,2010-04-01,13,0.17,0.8,0.3,CALID-DE-AIRE-ANO-2010
2010-04-01:14:00,2010-04-01,14,0.16,1.4,0.3,CALID-DE-AIRE-ANO-2010
2010-04-01:15:00,2010-04-01,15,0.17,0.5,0.6,CALID-DE-AIRE-ANO-2010
2010-04-01:16:00,2010-04-01,16,0.17,0.5,0.4,CALID-DE-AIRE-ANO-2010
2010-04-01:17:00,2010-04-01,17,0.18,0.5,0.4,CALID-DE-AIRE-ANO-2010
2010-04-01:18:00,2010-04-01,18,0.17,0.5,0.5,CALID-DE-AIRE-ANO-2010
2010-04-01:19:00,2010-04-01,19,0.21,1.7,4.8,CALID-DE-AIRE-ANO-2010
2010-04-01:20:00,2010-04-01,20,0.23,1.1,4.5,CALID-DE-AIRE-ANO-2010
2010-04-01:21:00,2010-04-01,21,0.17,0.3,2.1,CALID-DE-AIRE-ANO-2010
2010-04-01:22:00,2010-04-01,22,0.15,0.4,1.0,CALID-DE-AIRE-ANO-2010
2010-04-01:23:00,2010-04-01,23,0.17,0.3,0.9,CALID-DE-AIRE-ANO-2010
2010-04-02:00:00,2010-04-02,00,0.17,0.4,0.6,CALID-DE-AIRE-ANO-2010
2010-04-02:01:00,2010-04-02,01,0.15,0.5,2.0,CALID-DE-AIRE-ANO-2010
2010-04-02:02:00,2010-04-02,02,0.14,0.6,2.1,CALID-DE-AIRE-ANO-2010
2010-04-02:03:00,2010-04-02,03,0.14,1.4,3.6,CALID-DE-AIRE-ANO-2010
2010-04-02:04:00,2010-04-02,04,0.14,0.4,1.4,CALID-DE-AIRE-ANO-2010
2010-04-02:05:00,2010-04-02,05,0.14,0.4,1.3,CALID-DE-AIRE-ANO-2010
2010-04-02:06:00,2010-04-02,06,0.14,0.3,0.4,CALID-DE-AIRE-ANO-2010
2010-04-02:07:00,2010-04-02,07,0.15,0.4,0.3,CALID-DE-AIRE-ANO-2010
2010-04-02:08:00,2010-04-02,08,0.14,0.5,0.4,CALID-DE-AIRE-ANO-2010
2010-04-02:09:00,2010-04-02,09,0.13,1.0,0.4,CALID-DE-AIRE-ANO-2010
2010-04-02:10:00,2010-04-02,10,0.16,4.1,3.0,CALID-DE-AIRE-ANO-2010
2010-04-02:11:00,2010-04-02,11,0.16,0.8,1.0,CALID-DE-AIRE-ANO-2010
2010-04-02:12:00,2010-04-02,12,0.15,0.5,0.4,CALID-DE-AIRE-ANO-2010
2010-04-02:13:00,2010-04-02,13,0.15,0.6,0.5,CALID-DE-AIRE-ANO-2010
2010-04-02:14:00,2010-04-02,14,0.14,0.5,0.7,CALID-DE-AIRE-ANO-2010
2010-04-02:15:00,2010-04-02,15,0.14,0.6,0.5,CALID-DE-AIRE-ANO-2010
2010-04-02:16:00,2010-04-02,16,0.13,0.5,0.3,CALID-DE-AIRE-ANO-2010
2010-04-02:17:00,2010-04-02,17,0.14,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-04-02:18:00,2010-04-02,18,0.15,0.4,0.5,CALID-DE-AIRE-ANO-2010
2010-04-02:19:00,2010-04-02,19,0.17,0.4,1.4,CALID-DE-AIRE-ANO-2010
2010-04-02:20:00,2010-04-02,20,0.20,0.3,2.9,CALID-DE-AIRE-ANO-2010
2010-04-02:21:00,2010-04-02,21,0.26,0.6,5.4,CALID-DE-AIRE-ANO-2010
2010-04-02:22:00,2010-04-02,22,0.25,0.4,4.5,CALID-DE-AIRE-ANO-2010
2010-04-02:23:00,2010-04-02,23,0.20,0.4,2.6,CALID-DE-AIRE-ANO-2010
2010-04-03:00:00,2010-04-03,00,0.17,0.4,1.5,CALID-DE-AIRE-ANO-2010
2010-04-03:01:00,2010-04-03,01,0.18,0.9,2.0,CALID-DE-AIRE-ANO-2010
2010-04-03:02:00,2010-04-03,02,0.18,0.4,1.3,CALID-DE-AIRE-ANO-2010
2010-04-03:03:00,2010-04-03,03,0.15,0.4,0.5,CALID-DE-AIRE-ANO-2010
2010-04-03:04:00,2010-04-03,04,0.15,1.2,1.0,CALID-DE-AIRE-ANO-2010
2010-04-03:05:00,2010-04-03,05,0.18,28.3,5.6,CALID-DE-AIRE-ANO-2010
2010-04-03:06:00,2010-04-03,06,0.19,25.0,6.0,CALID-DE-AIRE-ANO-2010
2010-04-03:07:00,2010-04-03,07,0.18,13.9,5.9,CALID-DE-AIRE-ANO-2010
2010-04-03:08:00,2010-04-03,08,0.18,2.8,3.2,CALID-DE-AIRE-ANO-2010
2010-04-03:09:00,2010-04-03,09,0.14,1.8,2.2,CALID-DE-AIRE-ANO-2010
2010-04-03:10:00,2010-04-03,10,0.16,1.9,1.3,CALID-DE-AIRE-ANO-2010
2010-04-03:11:00,2010-04-03,11,0.18,4.9,2.3,CALID-DE-AIRE-ANO-2010
2010-04-03:12:00,2010-04-03,12,0.18,3.1,1.5,CALID-DE-AIRE-ANO-2010
2010-04-03:13:00,2010-04-03,13,0.18,2.8,1.6,CALID-DE-AIRE-ANO-2010
2010-04-03:14:00,2010-04-03,14,0.17,1.7,1.1,CALID-DE-AIRE-ANO-2010
2010-04-03:15:00,2010-04-03,15,0.16,0.8,0.4,CALID-DE-AIRE-ANO-2010
2010-04-03:16:00,2010-04-03,16,0.18,0.4,0.3,CALID-DE-AIRE-ANO-2010
2010-04-03:17:00,2010-04-03,17,0.18,0.4,0.3,CALID-DE-AIRE-ANO-2010
2010-04-03:18:00,2010-04-03,18,0.18,0.4,0.3,CALID-DE-AIRE-ANO-2010
2010-04-03:19:00,2010-04-03,19,0.16,1.1,1.1,CALID-DE-AIRE-ANO-2010
2010-04-03:20:00,2010-04-03,20,0.16,0.4,0.9,CALID-DE-AIRE-ANO-2010
2010-04-03:21:00,2010-04-03,21,0.15,1.4,3.2,CALID-DE-AIRE-ANO-2010
2010-04-03:22:00,2010-04-03,22,0.18,0.4,0.3,CALID-DE-AIRE-ANO-2010
2010-04-03:23:00,2010-04-03,23,0.18,0.4,1.0,CALID-DE-AIRE-ANO-2010
2010-04-04:00:00,2010-04-04,00,0.17,0.5,3.5,CALID-DE-AIRE-ANO-2010
2010-04-04:01:00,2010-04-04,01,0.20,0.4,0.8,CALID-DE-AIRE-ANO-2010
2010-04-04:02:00,2010-04-04,02,0.21,0.4,1.7,CALID-DE-AIRE-ANO-2010
2010-04-04:03:00,2010-04-04,03,0.15,0.5,0.6,CALID-DE-AIRE-ANO-2010
2010-04-04:04:00,2010-04-04,04,0.15,1.7,2.8,CALID-DE-AIRE-ANO-2010
2010-04-04:05:00,2010-04-04,05,0.16,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-04-04:06:00,2010-04-04,06,0.21,0.7,3.0,CALID-DE-AIRE-ANO-2010
2010-04-04:07:00,2010-04-04,07,0.22,0.8,2.2,CALID-DE-AIRE-ANO-2010
2010-04-04:08:00,2010-04-04,08,0.19,2.8,4.1,CALID-DE-AIRE-ANO-2010
2010-04-04:09:00,2010-04-04,09,0.27,5.0,3.4,CALID-DE-AIRE-ANO-2010
2010-04-04:10:00,2010-04-04,10,0.19,1.0,1.3,CALID-DE-AIRE-ANO-2010
2010-04-04:11:00,2010-04-04,11,0.17,0.6,0.5,CALID-DE-AIRE-ANO-2010
2010-04-04:12:00,2010-04-04,12,0.17,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-04-04:13:00,2010-04-04,13,0.17,0.4,0.3,CALID-DE-AIRE-ANO-2010
2010-04-04:14:00,2010-04-04,14,0.17,0.4,0.3,CALID-DE-AIRE-ANO-2010
2010-04-04:15:00,2010-04-04,15,0.17,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-04-04:16:00,2010-04-04,16,0.17,0.4,0.3,CALID-DE-AIRE-ANO-2010
2010-04-04:17:00,2010-04-04,17,0.17,0.3,0.3,CALID-DE-AIRE-ANO-2010
2010-04-04:18:00,2010-04-04,18,0.18,0.3,0.6,CALID-DE-AIRE-ANO-2010
2010-04-04:19:00,2010-04-04,19,0.27,0.5,4.7,CALID-DE-AIRE-ANO-2010
2010-04-04:20:00,2010-04-04,20,0.21,0.7,3.5,CALID-DE-AIRE-ANO-2010
2010-04-04:21:00,2010-04-04,21,0.20,0.3,2.6,CALID-DE-AIRE-ANO-2010
2010-04-04:22:00,2010-04-04,22,0.19,0.3,1.4,CALID-DE-AIRE-ANO-2010
2010-04-04:23:00,2010-04-04,23,0.18,0.4,1.5,CALID-DE-AIRE-ANO-2010
2010-04-05:00:00,2010-04-05,00,0.17,0.3,0.8,CALID-DE-AIRE-ANO-2010
2010-04-05:01:00,2010-04-05,01,0.17,0.4,0.8,CALID-DE-AIRE-ANO-2010
2010-04-05:02:00,2010-04-05,02,0.17,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-04-05:03:00,2010-04-05,03,0.17,0.5,0.5,CALID-DE-AIRE-ANO-2010
2010-04-05:04:00,2010-04-05,04,0.17,0.7,1.1,CALID-DE-AIRE-ANO-2010
2010-04-05:05:00,2010-04-05,05,0.16,2.1,1.1,CALID-DE-AIRE-ANO-2010
2010-04-05:06:00,2010-04-05,06,0.23,10.3,4.2,CALID-DE-AIRE-ANO-2010
2010-04-05:07:00,2010-04-05,07,0.30,7.9,6.2,CALID-DE-AIRE-ANO-2010
2010-04-05:08:00,2010-04-05,08,0.67,40.1,9.0,CALID-DE-AIRE-ANO-2010
2010-04-05:09:00,2010-04-05,09,0.49,25.2,8.8,CALID-DE-AIRE-ANO-2010
2010-04-05:10:00,2010-04-05,10,0.25,3.9,3.1,CALID-DE-AIRE-ANO-2010
2010-04-05:11:00,2010-04-05,11,0.25,1.8,1.2,CALID-DE-AIRE-ANO-2010
2010-04-05:12:00,2010-04-05,12,0.27,2.3,1.5,CALID-DE-AIRE-ANO-2010
2010-04-05:13:00,2010-04-05,13,0.25,1.0,1.1,CALID-DE-AIRE-ANO-2010
2010-04-05:14:00,2010-04-05,14,0.22,1.7,0.6,CALID-DE-AIRE-ANO-2010
2010-04-05:15:00,2010-04-05,15,0.24,1.4,1.2,CALID-DE-AIRE-ANO-2010
2010-04-05:16:00,2010-04-05,16,0.22,1.1,1.1,CALID-DE-AIRE-ANO-2010
2010-04-05:17:00,2010-04-05,17,0.25,2.7,2.1,CALID-DE-AIRE-ANO-2010
2010-04-05:18:00,2010-04-05,18,0.26,1.2,2.6,CALID-DE-AIRE-ANO-2010
2010-04-05:19:00,2010-04-05,19,0.33,1.7,7.3,CALID-DE-AIRE-ANO-2010
2010-04-05:20:00,2010-04-05,20,0.44,4.8,9.8,CALID-DE-AIRE-ANO-2010
2010-04-05:21:00,2010-04-05,21,0.34,1.6,8.1,CALID-DE-AIRE-ANO-2010
2010-04-05:22:00,2010-04-05,22,0.37,1.0,8.0,CALID-DE-AIRE-ANO-2010
2010-04-05:23:00,2010-04-05,23,0.30,1.4,6.3,CALID-DE-AIRE-ANO-2010
2010-04-06:00:00,2010-04-06,00,0.21,0.4,1.9,CALID-DE-AIRE-ANO-2010
2010-04-06:01:00,2010-04-06,01,0.19,0.5,1.8,CALID-DE-AIRE-ANO-2010
2010-04-06:02:00,2010-04-06,02,0.17,0.5,0.3,CALID-DE-AIRE-ANO-2010
2010-04-06:03:00,2010-04-06,03,0.17,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-04-06:04:00,2010-04-06,04,0.17,0.4,0.4,CALID-DE-AIRE-ANO-2010
2010-04-06:05:00,2010-04-06,05,0.17,0.5,0.6,CALID-DE-AIRE-ANO-2010
