"FECHA_HORA",FECHA,HORA,WATERQ_Temp,WATERQ_pH,WATERQ_OD,WATERQ_OD_pc,DATASET
2017-07-30:02:30,07/30/2017,02:30:00,22.15,7.34,6.9,79.41,crbuoy2017
2017-07-30:02:45,07/30/2017,02:45:00,22.14,7.34,6.89,79.3,crbuoy2017
2017-07-30:03:00,07/30/2017,03:00:00,22.12,7.33,6.88,79.14,crbuoy2017
2017-07-30:03:15,07/30/2017,03:15:00,22.12,7.34,6.87,79,crbuoy2017
2017-07-30:03:30,07/30/2017,03:30:00,22.09,7.33,6.85,78.79,crbuoy2017
2017-07-30:03:45,07/30/2017,03:45:00,22.05,7.33,6.86,78.84,crbuoy2017
2017-07-30:04:00,07/30/2017,04:00:00,22.08,7.34,6.86,78.85,crbuoy2017
2017-07-30:04:15,07/30/2017,04:15:00,22.05,7.33,6.86,78.75,crbuoy2017
2017-07-30:04:30,07/30/2017,04:30:00,22.04,7.32,6.85,78.73,crbuoy2017
2017-07-30:04:45,07/30/2017,04:45:00,22.01,7.34,6.82,78.33,crbuoy2017
2017-07-30:05:00,07/30/2017,05:00:00,22.03,7.33,6.87,78.94,crbuoy2017
2017-07-30:05:15,07/30/2017,05:15:00,22.02,7.33,6.87,78.85,crbuoy2017
2017-07-30:05:30,07/30/2017,05:30:00,22.02,7.33,6.85,78.7,crbuoy2017
2017-07-30:05:45,07/30/2017,05:45:00,22,7.33,6.8,78.05,crbuoy2017
2017-07-30:06:00,07/30/2017,06:00:00,21.99,7.33,6.83,78.42,crbuoy2017
2017-07-30:06:15,07/30/2017,06:15:00,21.97,7.33,6.83,78.36,crbuoy2017
2017-07-30:06:30,07/30/2017,06:30:00,21.97,7.34,6.86,78.73,crbuoy2017
2017-07-30:06:45,07/30/2017,06:45:00,21.97,7.33,6.86,78.66,crbuoy2017
2017-07-30:07:00,07/30/2017,07:00:00,21.95,7.34,6.84,78.4,crbuoy2017
2017-07-30:07:15,07/30/2017,07:15:00,21.93,7.33,6.87,78.7,crbuoy2017
2017-07-30:07:30,07/30/2017,07:30:00,21.91,7.33,6.84,78.33,crbuoy2017
2017-07-30:07:45,07/30/2017,07:45:00,21.89,7.29,6.82,78.15,crbuoy2017
2017-07-30:08:00,07/30/2017,08:00:00,21.91,7.32,6.95,79.62,crbuoy2017
2017-07-30:08:15,07/30/2017,08:15:00,21.92,7.31,6.8,77.92,crbuoy2017
2017-07-30:08:30,07/30/2017,08:30:00,21.93,7.32,6.89,78.97,crbuoy2017
2017-07-30:08:45,07/30/2017,08:45:00,21.96,7.32,7,80.31,crbuoy2017
2017-07-30:09:00,07/30/2017,09:00:00,21.97,7.31,6.95,79.73,crbuoy2017
2017-07-30:09:15,07/30/2017,09:15:00,21.95,7.32,6.95,79.7,crbuoy2017
2017-07-30:09:30,07/30/2017,09:30:00,22.04,7.36,7.16,82.22,crbuoy2017
2017-07-30:09:45,07/30/2017,09:45:00,22.12,7.38,7.31,84.13,crbuoy2017
2017-07-30:10:00,07/30/2017,10:00:00,22.13,7.35,7.26,83.52,crbuoy2017
2017-07-30:10:15,07/30/2017,10:15:00,22.19,7.34,7.24,83.42,crbuoy2017
2017-07-30:10:30,07/30/2017,10:30:00,22.23,7.35,7.25,83.64,crbuoy2017
2017-07-30:10:45,07/30/2017,10:45:00,22.35,7.36,7.25,83.8,crbuoy2017
2017-07-30:11:00,07/30/2017,11:00:00,22.4,7.35,7.24,83.7,crbuoy2017
2017-07-30:11:15,07/30/2017,11:15:00,22.43,7.35,7.32,84.75,crbuoy2017
2017-07-30:11:30,07/30/2017,11:30:00,22.34,7.41,7.65,88.41,crbuoy2017
2017-07-30:11:45,07/30/2017,11:45:00,22.4,7.42,7.65,88.52,crbuoy2017
2017-07-30:12:00,07/30/2017,12:00:00,22.39,7.39,7.64,88.4,crbuoy2017
2017-07-30:12:15,07/30/2017,12:15:00,22.32,7.4,7.62,87.97,crbuoy2017
2017-07-30:12:30,07/30/2017,12:30:00,22.43,7.41,7.68,88.93,crbuoy2017
2017-07-30:12:45,07/30/2017,12:45:00,22.4,7.42,7.68,88.83,crbuoy2017
2017-07-30:13:00,07/30/2017,13:00:00,22.58,7.45,7.84,91.04,crbuoy2017
2017-07-30:13:15,07/30/2017,13:15:00,22.5,7.44,7.86,91.02,crbuoy2017
2017-07-30:13:30,07/30/2017,13:30:00,22.89,7.49,8.11,94.67,crbuoy2017
2017-07-30:13:45,07/30/2017,13:45:00,22.82,7.47,7.9,92.13,crbuoy2017
2017-07-30:14:00,07/30/2017,14:00:00,22.74,7.48,8.06,93.87,crbuoy2017
2017-07-30:14:15,07/30/2017,14:15:00,22.79,7.48,7.97,92.81,crbuoy2017
2017-07-30:14:30,07/30/2017,14:30:00,22.83,7.49,8.14,94.88,crbuoy2017
2017-07-30:14:45,07/30/2017,14:45:00,22.73,7.55,8.34,97.07,crbuoy2017
2017-07-30:15:00,07/30/2017,15:00:00,22.8,7.56,8.47,98.68,crbuoy2017
2017-07-30:15:15,07/30/2017,15:15:00,22.79,7.57,8.36,97.36,crbuoy2017
2017-07-30:15:30,07/30/2017,15:30:00,22.76,7.59,8.51,99.07,crbuoy2017
2017-07-30:15:45,07/30/2017,15:45:00,22.82,7.63,8.57,99.96,crbuoy2017
2017-07-30:16:00,07/30/2017,16:00:00,22.85,7.63,8.65,100.88,crbuoy2017
2017-07-30:16:15,07/30/2017,16:15:00,22.91,7.59,8.52,99.54,crbuoy2017
2017-07-30:16:30,07/30/2017,16:30:00,22.88,7.62,8.64,100.83,crbuoy2017
2017-07-30:16:45,07/30/2017,16:45:00,22.96,7.63,8.64,100.95,crbuoy2017
2017-07-30:17:00,07/30/2017,17:00:00,22.98,7.65,8.72,102,crbuoy2017
2017-07-30:17:15,07/30/2017,17:15:00,22.94,7.7,8.9,104.02,crbuoy2017
2017-07-30:17:30,07/30/2017,17:30:00,22.88,7.66,8.77,102.4,crbuoy2017
2017-07-30:17:45,07/30/2017,17:45:00,22.89,7.67,8.82,103,crbuoy2017
2017-07-30:18:00,07/30/2017,18:00:00,22.83,7.65,8.71,101.61,crbuoy2017
2017-07-30:18:15,07/30/2017,18:15:00,22.8,7.64,8.67,101.02,crbuoy2017
2017-07-30:18:30,07/30/2017,18:30:00,22.86,7.63,8.62,100.62,crbuoy2017
2017-07-30:18:45,07/30/2017,18:45:00,22.85,7.6,8.49,99.08,crbuoy2017
2017-07-30:19:00,07/30/2017,19:00:00,22.86,7.53,8.21,95.79,crbuoy2017
2017-07-30:19:15,07/30/2017,19:15:00,22.91,7.49,8.1,94.65,crbuoy2017
2017-07-30:19:30,07/30/2017,19:30:00,22.74,7.49,8.09,94.15,crbuoy2017
2017-07-30:19:45,07/30/2017,19:45:00,22.8,7.46,7.96,92.82,crbuoy2017
2017-07-30:20:00,07/30/2017,20:00:00,22.7,7.46,7.93,92.27,crbuoy2017
2017-07-30:20:15,07/30/2017,20:15:00,22.64,7.45,7.9,91.82,crbuoy2017
2017-07-30:20:30,07/30/2017,20:30:00,22.64,7.46,7.95,92.39,crbuoy2017
2017-07-30:20:45,07/30/2017,20:45:00,22.62,7.42,7.76,90.14,crbuoy2017
2017-07-30:21:00,07/30/2017,21:00:00,22.61,7.43,7.8,90.58,crbuoy2017
2017-07-30:21:15,07/30/2017,21:15:00,22.62,7.47,7.93,92.16,crbuoy2017
2017-07-30:21:30,07/30/2017,21:30:00,22.55,7.47,7.95,92.21,crbuoy2017
2017-07-30:21:45,07/30/2017,21:45:00,22.56,7.46,7.98,92.54,crbuoy2017
2017-07-30:22:00,07/30/2017,22:00:00,22.54,7.48,7.99,92.61,crbuoy2017
2017-07-30:22:15,07/30/2017,22:15:00,22.5,7.46,7.96,92.21,crbuoy2017
2017-07-30:22:30,07/30/2017,22:30:00,22.45,7.45,7.86,91.02,crbuoy2017
2017-07-30:22:45,07/30/2017,22:45:00,22.39,7.41,7.66,88.62,crbuoy2017
2017-07-30:23:00,07/30/2017,23:00:00,22.37,7.43,7.73,89.34,crbuoy2017
2017-07-30:23:15,07/30/2017,23:15:00,22.34,7.46,7.8,90.11,crbuoy2017
2017-07-30:23:30,07/30/2017,23:30:00,22.32,7.46,7.79,89.94,crbuoy2017
2017-07-30:23:45,07/30/2017,23:45:00,22.29,7.44,7.76,89.58,crbuoy2017
2017-07-31:00:00,07/31/2017,00:00:00,22.28,7.38,7.62,87.89,crbuoy2017
2017-07-31:00:15,07/31/2017,00:15:00,22.24,7.38,7.53,86.76,crbuoy2017
2017-07-31:00:30,07/31/2017,00:30:00,22.2,7.38,7.55,87.03,crbuoy2017
2017-07-31:00:45,07/31/2017,00:45:00,22.16,7.38,7.59,87.38,crbuoy2017
2017-07-31:01:00,07/31/2017,01:00:00,22.15,7.39,7.57,87.1,crbuoy2017
2017-07-31:01:15,07/31/2017,01:15:00,22.14,7.39,7.49,86.23,crbuoy2017
2017-07-31:01:30,07/31/2017,01:30:00,22.13,7.38,7.45,85.75,crbuoy2017
2017-07-31:01:45,07/31/2017,01:45:00,22.11,7.38,7.49,86.1,crbuoy2017
2017-07-31:02:00,07/31/2017,02:00:00,22.08,7.37,7.48,85.96,crbuoy2017
2017-07-31:02:15,07/31/2017,02:15:00,22.07,7.38,7.53,86.57,crbuoy2017
2017-07-31:02:30,07/31/2017,02:30:00,22.06,7.39,7.56,86.82,crbuoy2017
2017-07-31:02:45,07/31/2017,02:45:00,22.07,7.43,7.72,88.75,crbuoy2017
2017-07-31:03:00,07/31/2017,03:00:00,22.06,7.43,7.76,89.16,crbuoy2017
2017-07-31:03:15,07/31/2017,03:15:00,22.06,7.43,7.77,89.28,crbuoy2017
2017-07-31:03:30,07/31/2017,03:30:00,22.04,7.42,7.76,89.11,crbuoy2017
2017-07-31:03:45,07/31/2017,03:45:00,21.99,7.41,7.72,88.55,crbuoy2017
2017-07-31:04:00,07/31/2017,04:00:00,22.02,7.4,7.71,88.52,crbuoy2017
2017-07-31:04:15,07/31/2017,04:15:00,22.01,7.41,7.69,88.28,crbuoy2017
2017-07-31:04:30,07/31/2017,04:30:00,22.02,7.41,7.65,87.88,crbuoy2017
2017-07-31:04:45,07/31/2017,04:45:00,22.01,7.41,7.65,87.78,crbuoy2017
2017-07-31:05:00,07/31/2017,05:00:00,22,7.42,7.67,88.07,crbuoy2017
2017-07-31:05:15,07/31/2017,05:15:00,21.98,7.42,7.68,88.05,crbuoy2017
2017-07-31:05:30,07/31/2017,05:30:00,21.99,7.43,7.66,87.87,crbuoy2017
2017-07-31:05:45,07/31/2017,05:45:00,21.99,7.42,7.66,87.88,crbuoy2017
2017-07-31:06:00,07/31/2017,06:00:00,21.97,7.43,7.66,87.88,crbuoy2017
2017-07-31:06:15,07/31/2017,06:15:00,21.98,7.42,7.64,87.64,crbuoy2017
2017-07-31:06:30,07/31/2017,06:30:00,21.97,7.42,7.61,87.3,crbuoy2017
2017-07-31:06:45,07/31/2017,06:45:00,21.97,7.41,7.59,87,crbuoy2017
2017-07-31:07:00,07/31/2017,07:00:00,21.96,7.41,7.58,86.94,crbuoy2017
2017-07-31:07:15,07/31/2017,07:15:00,21.96,7.39,7.53,86.32,crbuoy2017
2017-07-31:07:30,07/31/2017,07:30:00,21.95,7.41,7.6,87.09,crbuoy2017
2017-07-31:07:45,07/31/2017,07:45:00,21.95,7.41,7.54,86.48,crbuoy2017
2017-07-31:08:00,07/31/2017,08:00:00,21.92,7.41,7.57,86.77,crbuoy2017
2017-07-31:08:15,07/31/2017,08:15:00,21.95,7.39,7.67,87.98,crbuoy2017
2017-07-31:08:30,07/31/2017,08:30:00,21.99,7.39,7.75,88.94,crbuoy2017
2017-07-31:08:45,07/31/2017,08:45:00,22.01,7.42,7.79,89.38,crbuoy2017
2017-07-31:09:00,07/31/2017,09:00:00,22.08,7.44,7.82,89.9,crbuoy2017
2017-07-31:09:15,07/31/2017,09:15:00,22.07,7.45,7.85,90.21,crbuoy2017
2017-07-31:09:30,07/31/2017,09:30:00,22.14,7.47,7.92,91.12,crbuoy2017
2017-07-31:09:45,07/31/2017,09:45:00,22.22,7.48,7.92,91.28,crbuoy2017
2017-07-31:10:00,07/31/2017,10:00:00,22.25,7.51,8.03,92.56,crbuoy2017
2017-07-31:10:15,07/31/2017,10:15:00,22.48,7.5,8.1,93.79,crbuoy2017
2017-07-31:10:30,07/31/2017,10:30:00,22.65,7.49,8.2,95.35,crbuoy2017
2017-07-31:10:45,07/31/2017,10:45:00,23.14,7.58,8.46,99.17,crbuoy2017
2017-07-31:11:00,07/31/2017,11:00:00,22.84,7.58,8.45,98.53,crbuoy2017
2017-07-31:11:15,07/31/2017,11:15:00,22.58,7.6,8.58,99.63,crbuoy2017
2017-07-31:11:30,07/31/2017,11:30:00,22.74,7.68,8.89,103.52,crbuoy2017
2017-07-31:11:45,07/31/2017,11:45:00,22.84,7.69,8.97,104.6,crbuoy2017
2017-07-31:12:00,07/31/2017,12:00:00,22.98,7.76,9.16,107.09,crbuoy2017
2017-07-31:12:15,07/31/2017,12:15:00,23.44,7.75,9.02,106.46,crbuoy2017
2017-07-31:12:30,07/31/2017,12:30:00,23.71,7.78,9.05,107.27,crbuoy2017
2017-07-31:12:45,07/31/2017,12:45:00,23.99,7.73,8.88,105.89,crbuoy2017
2017-07-31:13:00,07/31/2017,13:00:00,24.33,7.82,9.05,108.51,crbuoy2017
2017-07-31:13:15,07/31/2017,13:15:00,23.58,7.73,8.99,106.27,crbuoy2017
2017-07-31:13:30,07/31/2017,13:30:00,23.71,7.73,9.08,107.6,crbuoy2017
2017-07-31:13:45,07/31/2017,13:45:00,23.66,7.72,9.13,108.1,crbuoy2017
2017-07-31:14:00,07/31/2017,14:00:00,23.52,7.72,9.18,108.45,crbuoy2017
2017-07-31:14:15,07/31/2017,14:15:00,23.59,7.84,9.41,111.27,crbuoy2017
2017-07-31:14:30,07/31/2017,14:30:00,23.56,7.89,9.51,112.41,crbuoy2017
2017-07-31:14:45,07/31/2017,14:45:00,23.54,7.84,9.45,111.62,crbuoy2017
2017-07-31:15:00,07/31/2017,15:00:00,23.55,7.85,9.49,112.08,crbuoy2017
2017-07-31:15:15,07/31/2017,15:15:00,23.69,7.85,9.42,111.66,crbuoy2017
2017-07-31:15:30,07/31/2017,15:30:00,23.67,7.84,9.48,112.32,crbuoy2017
2017-07-31:15:45,07/31/2017,15:45:00,23.66,7.9,9.57,113.32,crbuoy2017
2017-07-31:16:00,07/31/2017,16:00:00,24,7.97,9.69,115.46,crbuoy2017
2017-07-31:16:15,07/31/2017,16:15:00,24.21,8.08,9.91,118.61,crbuoy2017
2017-07-31:16:30,07/31/2017,16:30:00,23.93,7.97,9.72,115.64,crbuoy2017
2017-07-31:16:45,07/31/2017,16:45:00,23.98,8.01,9.78,116.49,crbuoy2017
2017-07-31:17:00,07/31/2017,17:00:00,23.81,7.89,9.58,113.77,crbuoy2017
2017-07-31:17:15,07/31/2017,17:15:00,23.83,7.94,9.63,114.36,crbuoy2017
2017-07-31:17:30,07/31/2017,17:30:00,23.8,7.96,9.73,115.46,crbuoy2017
2017-07-31:17:45,07/31/2017,17:45:00,23.87,7.94,9.63,114.5,crbuoy2017
2017-07-31:18:00,07/31/2017,18:00:00,23.72,7.94,9.71,115.15,crbuoy2017
2017-07-31:18:15,07/31/2017,18:15:00,23.74,7.93,9.64,114.34,crbuoy2017
2017-07-31:18:30,07/31/2017,18:30:00,23.62,7.87,9.59,113.46,crbuoy2017
2017-07-31:18:45,07/31/2017,18:45:00,23.68,7.84,9.49,112.4,crbuoy2017
2017-07-31:19:00,07/31/2017,19:00:00,23.7,7.8,9.43,111.73,crbuoy2017
2017-07-31:19:15,07/31/2017,19:15:00,23.89,7.8,9.35,111.16,crbuoy2017
2017-07-31:19:30,07/31/2017,19:30:00,24.35,7.99,9.74,116.9,crbuoy2017
2017-07-31:19:45,07/31/2017,19:45:00,24.3,8.09,9.86,118.13,crbuoy2017
2017-07-31:20:00,07/31/2017,20:00:00,24.15,8.12,9.97,119.09,crbuoy2017
2017-07-31:20:15,07/31/2017,20:15:00,23.81,8.05,9.98,118.53,crbuoy2017
2017-07-31:20:30,07/31/2017,20:30:00,23.54,7.89,9.73,114.94,crbuoy2017
2017-07-31:20:45,07/31/2017,20:45:00,23.56,7.93,9.77,115.51,crbuoy2017
2017-07-31:21:00,07/31/2017,21:00:00,23.57,7.95,9.77,115.52,crbuoy2017
2017-07-31:21:15,07/31/2017,21:15:00,23.5,7.95,9.8,115.69,crbuoy2017
2017-07-31:21:30,07/31/2017,21:30:00,23.44,7.88,9.7,114.33,crbuoy2017
2017-07-31:21:45,07/31/2017,21:45:00,23.32,7.84,9.63,113.25,crbuoy2017
2017-07-31:22:00,07/31/2017,22:00:00,23.47,7.91,9.68,114.18,crbuoy2017
2017-07-31:22:15,07/31/2017,22:15:00,23.35,7.86,9.62,113.24,crbuoy2017
2017-07-31:22:30,07/31/2017,22:30:00,23.31,7.83,9.57,112.53,crbuoy2017
2017-07-31:22:45,07/31/2017,22:45:00,23.27,7.81,9.53,112.04,crbuoy2017
2017-07-31:23:00,07/31/2017,23:00:00,23.26,7.8,9.48,111.39,crbuoy2017
2017-07-31:23:15,07/31/2017,23:15:00,23.25,7.74,9.35,109.85,crbuoy2017
2017-07-31:23:30,07/31/2017,23:30:00,23.25,7.77,9.38,110.19,crbuoy2017
2017-07-31:23:45,07/31/2017,23:45:00,23.25,7.75,9.39,110.39,crbuoy2017
2017-08-01:00:00,08/01/2017,00:00:00,23.22,7.76,9.44,110.8,crbuoy2017
2017-08-01:00:15,08/01/2017,00:15:00,23.27,7.75,9.43,110.91,crbuoy2017
2017-08-01:00:30,08/01/2017,00:30:00,23.28,7.75,9.4,110.51,crbuoy2017
2017-08-01:00:45,08/01/2017,00:45:00,23.26,7.76,9.39,110.33,crbuoy2017
2017-08-01:01:00,08/01/2017,01:00:00,23.26,7.76,9.36,110.05,crbuoy2017
2017-08-01:01:15,08/01/2017,01:15:00,23.23,7.77,9.37,110.07,crbuoy2017
2017-08-01:01:30,08/01/2017,01:30:00,23.21,7.75,9.35,109.82,crbuoy2017
2017-08-01:01:45,08/01/2017,01:45:00,23.2,7.75,9.34,109.61,crbuoy2017
2017-08-01:02:00,08/01/2017,02:00:00,23.19,7.76,9.31,109.34,crbuoy2017
2017-08-01:02:15,08/01/2017,02:15:00,23.18,7.73,9.23,108.28,crbuoy2017
2017-08-01:02:30,08/01/2017,02:30:00,23.17,7.76,9.26,108.62,crbuoy2017
2017-08-01:02:45,08/01/2017,02:45:00,23.15,7.75,9.23,108.25,crbuoy2017
2017-08-01:03:00,08/01/2017,03:00:00,23.15,7.76,9.19,107.84,crbuoy2017
2017-08-01:03:15,08/01/2017,03:15:00,23.14,7.74,9.17,107.51,crbuoy2017
2017-08-01:03:30,08/01/2017,03:30:00,23.12,7.74,9.15,107.22,crbuoy2017
2017-08-01:03:45,08/01/2017,03:45:00,23.13,7.75,9.15,107.2,crbuoy2017
2017-08-01:04:00,08/01/2017,04:00:00,23.1,7.74,9.12,106.88,crbuoy2017
2017-08-01:04:15,08/01/2017,04:15:00,23.1,7.73,9.12,106.82,crbuoy2017
2017-08-01:04:30,08/01/2017,04:30:00,23.1,7.71,9.03,105.85,crbuoy2017
2017-08-01:04:45,08/01/2017,04:45:00,23.09,7.7,9.01,105.57,crbuoy2017
2017-08-01:05:00,08/01/2017,05:00:00,23.08,7.7,9.04,105.84,crbuoy2017
2017-08-01:05:15,08/01/2017,05:15:00,23.08,7.71,9.05,105.99,crbuoy2017
2017-08-01:05:30,08/01/2017,05:30:00,23.07,7.69,8.94,104.74,crbuoy2017
2017-08-01:05:45,08/01/2017,05:45:00,23.07,7.69,8.97,105.08,crbuoy2017
2017-08-01:06:00,08/01/2017,06:00:00,23.05,7.69,8.95,104.75,crbuoy2017
2017-08-01:06:15,08/01/2017,06:15:00,23.05,7.68,8.94,104.62,crbuoy2017
2017-08-01:06:30,08/01/2017,06:30:00,23.04,7.7,8.99,105.16,crbuoy2017
2017-08-01:06:45,08/01/2017,06:45:00,23.04,7.68,8.92,104.43,crbuoy2017
2017-08-01:07:00,08/01/2017,07:00:00,23.03,7.68,8.95,104.71,crbuoy2017
2017-08-01:07:15,08/01/2017,07:15:00,23.03,7.68,8.93,104.51,crbuoy2017
2017-08-01:07:30,08/01/2017,07:30:00,23.03,7.68,8.96,104.88,crbuoy2017
2017-08-01:07:45,08/01/2017,07:45:00,23.02,7.69,8.97,104.98,crbuoy2017
2017-08-01:08:00,08/01/2017,08:00:00,23.03,7.69,9.02,105.52,crbuoy2017
2017-08-01:08:15,08/01/2017,08:15:00,23.04,7.68,9,105.33,crbuoy2017
2017-08-01:08:30,08/01/2017,08:30:00,23.03,7.68,8.99,105.2,crbuoy2017
2017-08-01:08:45,08/01/2017,08:45:00,23.03,7.68,8.98,105.12,crbuoy2017
2017-08-01:09:00,08/01/2017,09:00:00,23.05,7.71,9.13,106.84,crbuoy2017
2017-08-01:09:15,08/01/2017,09:15:00,23.07,7.74,9.16,107.29,crbuoy2017
2017-08-01:09:30,08/01/2017,09:30:00,23.09,7.77,9.22,108.03,crbuoy2017
2017-08-01:09:45,08/01/2017,09:45:00,23.22,7.85,9.47,111.25,crbuoy2017
2017-08-01:10:00,08/01/2017,10:00:00,23.2,7.92,9.7,113.93,crbuoy2017
2017-08-01:10:15,08/01/2017,10:15:00,23.08,7.73,9.25,108.33,crbuoy2017
2017-08-01:10:30,08/01/2017,10:30:00,23.11,7.79,9.4,110.17,crbuoy2017
2017-08-01:10:45,08/01/2017,10:45:00,23.09,7.78,9.41,110.21,crbuoy2017
2017-08-01:11:00,08/01/2017,11:00:00,23.17,7.85,9.56,112.14,crbuoy2017
2017-08-01:11:15,08/01/2017,11:15:00,23.09,7.79,9.44,110.54,crbuoy2017
2017-08-01:11:30,08/01/2017,11:30:00,23.11,7.83,9.48,111.15,crbuoy2017
2017-08-01:11:45,08/01/2017,11:45:00,23.2,7.94,9.77,114.72,crbuoy2017
2017-08-01:12:00,08/01/2017,12:00:00,23.51,8.34,10.58,124.88,crbuoy2017
2017-08-01:12:15,08/01/2017,12:15:00,23.47,8.21,10.34,122.05,crbuoy2017
2017-08-01:12:30,08/01/2017,12:30:00,23.55,8.19,10.26,121.19,crbuoy2017
2017-08-01:12:45,08/01/2017,12:45:00,23.51,8.45,10.86,128.28,crbuoy2017
2017-08-01:13:00,08/01/2017,13:00:00,23.57,8.43,10.83,128.04,crbuoy2017
2017-08-01:13:15,08/01/2017,13:15:00,23.61,8.57,11.19,132.42,crbuoy2017
2017-08-01:13:30,08/01/2017,13:30:00,23.61,8.54,11.12,131.52,crbuoy2017
2017-08-01:13:45,08/01/2017,13:45:00,23.7,8.56,11.13,131.93,crbuoy2017
2017-08-01:14:00,08/01/2017,14:00:00,23.8,8.54,11.08,131.58,crbuoy2017
2017-08-01:14:15,08/01/2017,14:15:00,24.07,8.65,11.39,135.86,crbuoy2017
2017-08-01:14:30,08/01/2017,14:30:00,23.87,8.48,10.85,128.96,crbuoy2017
2017-08-01:14:45,08/01/2017,14:45:00,24.01,8.61,11.26,134.19,crbuoy2017
2017-08-01:15:00,08/01/2017,15:00:00,24.1,8.6,11.29,134.81,crbuoy2017
2017-08-01:15:15,08/01/2017,15:15:00,24.39,8.76,11.72,140.66,crbuoy2017
2017-08-01:15:30,08/01/2017,15:30:00,24.55,8.78,11.73,141.22,crbuoy2017
2017-08-01:15:45,08/01/2017,15:45:00,24.19,8.57,11.08,132.45,crbuoy2017
2017-08-01:16:00,08/01/2017,16:00:00,24.39,8.73,11.6,139.26,crbuoy2017
2017-08-01:16:15,08/01/2017,16:15:00,24.34,8.76,11.7,140.28,crbuoy2017
2017-08-01:16:30,08/01/2017,16:30:00,24.41,8.76,11.7,140.47,crbuoy2017
2017-08-01:16:45,08/01/2017,16:45:00,24.37,8.65,11.35,136.16,crbuoy2017
2017-08-01:17:00,08/01/2017,17:00:00,24.28,8.67,11.41,136.68,crbuoy2017
2017-08-01:17:15,08/01/2017,17:15:00,24,8.48,10.7,127.47,crbuoy2017
2017-08-01:17:30,08/01/2017,17:30:00,24.77,8.71,11.4,137.8,crbuoy2017
2017-08-01:17:45,08/01/2017,17:45:00,24.65,8.61,11.07,133.58,crbuoy2017
2017-08-01:18:00,08/01/2017,18:00:00,24.42,8.53,10.96,131.62,crbuoy2017
2017-08-01:18:15,08/01/2017,18:15:00,23.65,8.6,11.32,134.05,crbuoy2017
2017-08-01:18:30,08/01/2017,18:30:00,23.66,8.73,11.89,140.78,crbuoy2017
2017-08-01:18:45,08/01/2017,18:45:00,23.89,8.68,11.67,138.77,crbuoy2017
2017-08-01:19:00,08/01/2017,19:00:00,23.72,8.38,10.71,126.94,crbuoy2017
2017-08-01:19:15,08/01/2017,19:15:00,23.68,8.2,10.33,122.42,crbuoy2017
2017-08-01:19:30,08/01/2017,19:30:00,23.76,8.28,10.57,125.44,crbuoy2017
2017-08-01:19:45,08/01/2017,19:45:00,23.98,8.42,10.74,127.91,crbuoy2017
2017-08-01:20:00,08/01/2017,20:00:00,23.93,8.64,11.37,135.29,crbuoy2017
2017-08-01:20:15,08/01/2017,20:15:00,23.83,8.42,10.81,128.38,crbuoy2017
2017-08-01:20:30,08/01/2017,20:30:00,23.85,8.4,10.45,124.2,crbuoy2017
2017-08-01:20:45,08/01/2017,20:45:00,24.06,8.61,11.2,133.57,crbuoy2017
2017-08-01:21:00,08/01/2017,21:00:00,23.97,8.18,10.08,120.02,crbuoy2017
2017-08-01:21:15,08/01/2017,21:15:00,24.04,8.18,10.03,119.66,crbuoy2017
2017-08-01:21:30,08/01/2017,21:30:00,23.92,8.01,9.75,115.98,crbuoy2017
2017-08-01:21:45,08/01/2017,21:45:00,23.55,8.01,9.89,116.91,crbuoy2017
2017-08-01:22:00,08/01/2017,22:00:00,23.46,7.97,9.96,117.45,crbuoy2017
2017-08-01:22:15,08/01/2017,22:15:00,23.5,7.96,9.83,116.08,crbuoy2017
2017-08-01:22:30,08/01/2017,22:30:00,23.42,7.92,9.71,114.5,crbuoy2017
2017-08-01:22:45,08/01/2017,22:45:00,23.34,7.81,9.51,111.97,crbuoy2017
2017-08-01:23:00,08/01/2017,23:00:00,23.35,7.8,9.53,112.22,crbuoy2017
2017-08-01:23:15,08/01/2017,23:15:00,23.32,7.81,9.47,111.46,crbuoy2017
2017-08-01:23:30,08/01/2017,23:30:00,23.51,7.91,9.71,114.61,crbuoy2017
2017-08-01:23:45,08/01/2017,23:45:00,23.61,8.09,9.93,117.49,crbuoy2017
2017-08-02:00:00,08/02/2017,00:00:00,23.59,8.14,10.01,118.41,crbuoy2017
2017-08-02:00:15,08/02/2017,00:15:00,23.65,8.19,10.08,119.37,crbuoy2017
2017-08-02:00:30,08/02/2017,00:30:00,23.64,8.24,10.09,119.4,crbuoy2017
2017-08-02:00:45,08/02/2017,00:45:00,23.61,8.28,10.19,120.5,crbuoy2017
2017-08-02:01:00,08/02/2017,01:00:00,23.61,8.31,10.23,120.96,crbuoy2017
2017-08-02:01:15,08/02/2017,01:15:00,23.57,8.27,10.16,120.14,crbuoy2017
2017-08-02:01:30,08/02/2017,01:30:00,23.55,8.27,10.15,119.92,crbuoy2017
2017-08-02:01:45,08/02/2017,01:45:00,23.52,8.28,10.12,119.48,crbuoy2017
2017-08-02:02:00,08/02/2017,02:00:00,23.51,8.29,10.21,120.56,crbuoy2017
2017-08-02:02:15,08/02/2017,02:15:00,23.5,8.29,10.18,120.2,crbuoy2017
2017-08-02:02:30,08/02/2017,02:30:00,23.5,8.28,10.16,119.97,crbuoy2017
2017-08-02:02:45,08/02/2017,02:45:00,23.49,8.26,10.11,119.28,crbuoy2017
